unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
13379,3517,453,1,9610.474,Catheys Fm,341.0,,Catheys,Nashville,,450.25,450.725,68.0,23.0,both,5,25
10403,2687,377,1,5747.699,Cram Hill,5085.0,,Cram Hill,,,450.25,469.6556,500.0,0.0,surface,0,0
35626,8967,1549,1,7141.169,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,280.0,280.0,,0,0
11461,3086,430,1,26098.557,Trenton Gp,2676.0,,,Trenton,,450.25,456.5,110.0,80.0,subsurface,0,0
34813,8744,1507,1,13332.67,Thumb Mountain,6041.0,,Thumb Mountain,Cornwallis,,450.25,451.875,120.0,120.0,,0,0
11528,3100,431,1,25142.66,Trenton Gp,2676.0,,,Trenton,,450.25,456.5,150.0,90.0,subsurface,1,1
35959,9101,1581,1,39846.727,Troedsson Cliff Fm,9810.0,,Troedsson Cliff,Morris Bugt,,450.25,457.775,185.0,135.0,,0,0
11565,3110,432,1,42690.191,Wise Lake Fm,2323.0,,Wise Lake,Galena,,450.25,450.7,23.0,0.0,both,0,0
11739,3176,433,1,27448.68,Wise Lake Fm,2323.0,,Wise Lake,Galena,,450.25,450.75,23.0,0.0,both,0,0
35635,8969,1550,1,9960.218,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,400.0,400.0,,0,0
34898,8785,1513,1,11711.186,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,310.0,310.0,,0,0
35606,8960,1548,1,23223.506,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,500.0,220.0,,0,0
34931,8794,1515,1,17004.316,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,459.925,100.0,100.0,,0,0
12109,3243,437,1,15421.678,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,450.25,456.5,50.0,15.0,subsurface,0,0
11221,3034,31,1,27548.84,Galena Fm,720.0,,Galena,,,450.25,454.5,53.0,38.0,subsurface,0,0
35584,8958,1547,1,4400.292,Hazen Fm,9762.0,,Hazen,,,450.25,451.875,18.0,18.0,,0,0
12114,3243,437,1,15421.678,Lexington Limestone,3681.0,,Lexington Limestone,,,450.25,456.5,27.0,18.0,,0,0
35576,8956,1546,1,13948.643,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,400.0,400.0,,0,0
12261,3274,439,1,25961.018,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,450.25,456.5,70.0,20.0,subsurface,0,0
35027,8823,1520,1,48117.453,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,350.0,350.0,,0,0
22806,3526,454,1,10349.959,Nashville,2579.0,,,Nashville,Chickamauga,450.25,456.5,91.0,79.0,both,0,0
12369,3302,441,1,13055.024,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,450.25,456.5,94.0,18.0,subsurface,0,0
12427,3318,442,1,16966.873,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,450.25,456.5,55.0,12.0,subsurface,0,0
35931,9099,1579,1,19896.434,Troedsson Cliff Fm,9810.0,,Troedsson Cliff,Morris Bugt,,450.25,457.775,185.0,185.0,,0,0
35036,8825,1521,1,57212.18,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,450.75,50.0,50.0,,0,0
12542,3344,444,1,9359.954,Lexington Limestone,3681.0,,Lexington Limestone,,,450.25,456.5,36.0,26.0,subsurface,0,0
12720,3369,445,1,14356.623,Lexington Limestone,3681.0,,Lexington Limestone,,,450.25,456.5,46.0,0.0,subsurface,0,0
35122,8854,1524,1,29140.863,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,300.0,300.0,,0,0
8590,2141,314,1,6315.527,Snake Hill Fm,1937.0,,Snake Hill,,,450.25,455.25,1980.0,0.0,surface,0,0
8552,2137,313,1,10773.049,Snake Hill Fm,1937.0,,Snake Hill,,,450.25,451.0,1980.0,0.0,surface,0,0
8508,2126,312,1,24061.959,Trenton Gp,2676.0,,,Trenton,,450.25,456.5,213.0,137.0,both,81,1054
5339,1259,152,1,22714.551,Unnamed,,,,,,450.25,484.4125,0.0,0.0,,0,0
8463,2115,311,1,26811.336,Trenton Gp,2676.0,,,Trenton,,450.25,456.5,229.0,198.0,subsurface,0,0
12763,3377,446,1,11712.055,Lexington Limestone,3681.0,,Lexington Limestone,,,450.25,456.5,53.0,45.0,subsurface,1,4
10521,2729,383,1,12425.948,Madawaska Lake Fm,1192.0,,Madawaska Lake,,,450.25,456.7834,600.0,0.0,surface,0,0
35140,8858,1525,1,13699.332,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,300.0,300.0,,1,13
35156,8861,1526,1,10561.693,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,320.0,320.0,,0,0
8323,2086,308,1,2982.175,Ramseyburg Mbr of Martinsburg Fm,7182.0,Ramseyburg,Martinsburg,,,450.25,451.0,850.0,0.0,surface,0,0
35173,8865,1527,1,23131.057,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.25,460.5,100.0,100.0,,0,0
13022,3436,450,1,14622.862,Clays Ferry Fm,405.0,,Clays Ferry,,,450.25,450.75,96.0,54.0,both,22,155
11256,3045,427,1,52855.805,Groos Quarry Fm,804.0,,Groos Quarry,Trenton,,450.25,454.5,41.0,0.0,both,2,4
11330,3054,428,1,27521.074,Trenton Gp,2676.0,,,Trenton,,450.25,456.5,80.0,40.0,subsurface,0,0
10601,2769,388,1,5128.017,Nashoba Fm,1395.0,,Nashoba,,,450.25,466.3667,10900.0,3700.0,surface,0,0
10484,2723,382,1,15253.88,Munsungun Lake Fm,1378.0,,Munsungun Lake,,,450.25,455.5,0.0,0.0,surface,0,0
34827,8750,1508,1,78073.516,Thumb Mountain,6041.0,,Thumb Mountain,Cornwallis,,450.25,451.875,120.0,120.0,,0,0
2242,370,63,1,6604.956,Upham Fm,2181.0,,Upham,Montoya,,450.25,456.5,35.0,0.0,surface,1,9
34848,8754,1509,1,125991.484,Baillarge,4847.0,,Baillarge,Brodeur,,450.25,451.875,90.0,90.0,,0,0
11351,3063,429,1,33887.039,Trenton Gp,2676.0,,,Trenton,,450.25,456.5,170.0,60.0,subsurface,0,0
38684,10117,1686,8,172407.391,Tres Lagos Fm,101405.0,,Tres Lagos,,,450.2667,453.7,300.0,0.0,,0,0
38721,10135,1689,8,180930.734,Tres Lagos,101405.0,,Tres Lagos,,,450.2667,453.7,300.0,0.0,,0,0
11792,3192,434,1,23312.965,Galena Gp,2482.0,,,Galena,,450.275,456.5,56.0,30.0,both,0,0
12942,3424,449,1,11210.104,Lexington Limestone,3681.0,,Lexington Limestone,,,450.3333,456.6416,105.0,39.0,both,163,2542
10520,2729,383,1,12425.948,Winterville Fm,2320.0,,Winterville,,,450.375,456.7125,1500.0,0.0,surface,0,0
41587,12022,2158,10,54133.332,Duo Lake,9558.0,,Duo Lake,Road River,,450.65,458.2,158.0,0.0,,0,0
40691,11058,2085,10,1842.816,Indian River Slate,63139.0,,Indian River Slate,,,450.65,458.2,0.0,0.0,,0,0
11566,3110,432,1,42690.191,Dunleith Fm,569.0,,Dunleith,Galena,,450.7,451.0,41.0,37.0,both,9,241
13321,3492,452,1,12938.724,Bigby Fm and Cannon Fm,3181.0,,Cannon,,,450.75,454.5,30.0,12.0,both,17,109
10402,2687,377,1,5747.699,Barnard Volcanic Mbr of Moretown Fm,6913.0,Barnard Volcanic,Missisquoi,,,450.75,455.75,1000.0,0.0,surface,0,0
8267,2074,307,1,11732.15,Martinsburg Fm,1236.0,,Martinsburg,,,450.75,454.75,2425.0,606.0,surface,0,0
4052,790,103,1,19300.615,Kimmswick (Galena) Fm,1041.0,,Kimmswick,,,450.75,454.5,76.0,61.0,subsurface,0,0
18553,4794,594,1,5411.847,Magog,5524.0,,Magog,,,450.75,456.5,0.0,10000.0,,0,0
18271,6289,805,1,26651.355,Clear Lake,,,,,,450.75,451.0,0.0,0.0,,0,0
2396,420,67,1,25463.725,Bromide Fm,247.0,,Bromide,Simpson,,450.75,454.75,150.0,70.0,subsurface,0,0
36475,9324,1604,1,17510.107,Neuville Fm,5662.0,,Neuville,Trenton,,450.75,454.5,180.0,140.0,,0,0
13381,3518,453,1,9610.474,Bigby Fm and Cannon Fm,3181.0,,Cannon,,,450.75,454.5,30.0,21.0,both,0,0
10318,2660,372,1,4599.878,Austin Glen Graywacke,4841.0,,Austin Glen Graywacke,,,450.75,470.2038,1000.0,0.0,,0,0
10317,2660,372,1,4599.878,Walloomsac Fm,2227.0,,Walloomsac,,,450.75,469.1074,1000.0,0.0,both,0,0
4202,817,105,1,31312.369,Kimmswick Fm,1041.0,,Kimmswick,,,450.75,454.5,45.0,15.0,both,3,48
3166,642,85,1,42022.145,Galena Gp,2482.0,,,Galena,,450.75,453.625,33.0,0.0,subsurface,0,0
3216,660,86,1,30143.756,Galena Gp,2482.0,,,Galena,,450.75,454.5,97.0,76.0,subsurface,0,0
18541,4787,593,1,3915.152,Magog,5524.0,,Magog,,,450.75,456.5,0.0,10000.0,,0,0
11740,3176,433,1,27448.68,Dunleith Fm,569.0,,Dunleith,Galena,,450.75,455.0,40.0,30.0,both,1,42
34882,8776,1512,1,44421.844,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,450.75,459.925,100.0,60.0,,0,0
2405,423,68,1,20931.695,Bromide Fm,247.0,,Bromide,Simpson,,450.75,454.75,15.0,0.0,subsurface,0,0
12899,3407,447,1,14594.294,Lexington Limestone,3681.0,,Lexington Limestone,,,450.75,456.5,75.0,56.0,both,0,0
2317,399,66,1,18152.035,Bromide Fm,247.0,,Bromide,Simpson,,450.75,454.75,120.0,0.0,subsurface,0,0
12495,3334,443,1,12679.619,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,450.75,454.5,24.0,12.0,subsurface,0,0
12963,3426,448,1,11902.06,Lexington Limestone,3681.0,,Lexington Limestone,,,450.75,456.5,75.0,54.0,both,0,0
13024,3436,450,1,14622.862,Lexington Limestone,3681.0,,Lexington Limestone,,,450.75,456.5,90.0,45.0,both,85,1266
21853,6425,600,1,7412.008,Burtons Head,8035.0,,,Burtons Head,,450.75,451.595,610.0,0.0,,0,0
12332,3293,440,1,18821.504,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,450.75,456.5,70.0,50.0,subsurface,0,0
15247,4044,496,1,27994.848,Fremont Dolomite,3926.0,,Fremont Dolomite,,,450.75,455.475,41.0,24.0,both,5,60
19154,5060,640,1,17315.508,Tetagouche,7997.0,,,Tetagouche,,450.75,456.5,0.0,0.0,,0,0
11945,3214,435,1,26387.043,Galena Gp,2482.0,,,Galena,,450.75,456.5,56.0,40.0,subsurface,0,0
18318,4713,582,1,23175.086,Cobourg,5054.0,,Cobourg,Trenton,,450.835,451.4025,24.0,0.0,,0,0
12022,3229,436,1,11759.33,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,450.875,456.7125,50.0,15.0,subsurface,0,0
6091,1458,186,1,24422.51,Wise Lake Mbr of Galena Fm,7300.0,Wise Lake,Galena Dolomite,,,450.9,454.5,26.0,0.0,both,10,235
8010,2058,304,1,20215.496,Coburn Fm,421.0,,Coburn,,,451.0,454.5,50.0,0.0,subsurface,0,0
18530,4782,592,1,3862.814,Stanbridge,5963.0,,Stanbridge Shale,,,451.0,456.25,610.0,0.0,,0,0
10745,2833,394,1,23572.426,Unnamed,,,,,,451.0,497.85,0.0,0.0,,0,0
131,45,8,1,4713.695,Chickamauga Limestone,3528.0,,Chickamauga Limestone,,,451.0,461.1,335.0,79.0,both,1,21
35849,9062,1569,1,3837.833,Cape Discovery Fm,9784.0,,Cape Discovery,Egingway Bay,,451.0,454.75,460.0,460.0,,0,0
616,93,19,1,8705.258,Lexington Limestone,3681.0,,Lexington Limestone,,,451.0,456.5,105.0,75.0,both,0,0
738,104,21,1,2435.601,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,451.0,455.25,183.0,152.0,both,0,0
7657,2013,298,1,13089.844,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,451.0,456.5,15.0,8.0,subsurface,0,0
825,115,23,1,5536.003,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,451.0,455.25,168.0,0.0,surface,0,0
5834,1366,169,1,19764.816,Chickamauga Gp,2419.0,,,Chickamauga,,451.0,471.3,925.0,825.0,subsurface,0,0
7757,2025,300,1,17251.09,Antes Shale,4028.0,,Antes Shale,,,451.0,451.875,54.0,0.0,subsurface,0,0
550,86,18,1,12817.529,Lexington Limestone,3681.0,,Lexington Limestone,,,451.0,456.5,75.0,45.0,subsurface,0,0
6072,1455,185,1,34919.023,Stewartville Mbr of Galena Fm,7225.0,Stewartville,Galena,,,451.0,454.5,23.0,0.0,subsurface,6,165
891,122,25,1,2889.726,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,451.0,456.5,168.0,0.0,surface,0,0
7859,2028,301,1,12044.353,Antes Shale,4028.0,,Antes Shale,,,451.0,451.875,121.0,0.0,surface,0,0
63,20,4,1,2726.494,Nashville Gp,2579.0,,,Nashville,Chickamauga,451.0,456.5,30.0,20.0,both,0,0
36177,9215,1594,1,11871.829,Verulam Fm,9874.0,,Verulam,Trenton,,451.0,454.5,50.0,50.0,,0,0
7916,2040,302,1,9633.172,Martinsburg Fm,1236.0,,Martinsburg,,,451.0,454.75,2425.0,606.0,surface,2,83
7989,2053,303,1,18497.596,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,451.0,456.5,30.0,10.0,subsurface,0,0
8009,2058,304,1,20215.496,Utica Shale,4258.0,,Utica Shale,,,451.0,454.6667,100.0,50.0,subsurface,0,0
8147,2064,305,1,20502.52,Antes Fm,49.0,,Antes,,,451.0,451.875,100.0,0.0,surface,0,0
36221,9229,1595,1,27017.379,Verulam Fm,9874.0,,Verulam,Trenton,,451.0,454.5,40.0,40.0,,0,0
22336,6207,768,1,94827.734,Bad Cache Rapids,4844.0,,Bad Cache Rapids,,,451.0,471.3,30.0,0.0,,0,0
22255,6174,775,1,63762.832,Bad Cache Rapids,4844.0,,Bad Cache Rapids,,,451.0,455.75,0.0,0.0,,1,5
22830,4872,608,1,77352.156,Simard,7953.0,,Simard,,,451.0,454.5,18.0,0.0,,1,4
8324,2086,308,1,2982.175,Bushkill Mbr of Martinsburg Fm,6957.0,Bushkill,Martinsburg,,,451.0,455.25,1220.0,0.0,surface,0,0
36265,9242,1596,1,16602.508,Verulam Fm,9874.0,,Verulam,Trenton,,451.0,454.5,24.0,24.0,,0,0
230,63,12,1,15407.188,Catheys Fm,341.0,,Catheys,Nashville,,451.0,454.75,122.0,38.0,both,17,110
8553,2137,313,1,10773.049,Trenton Gp,2676.0,,,Trenton,,451.0,456.5,122.0,8.0,both,1,16
1442,180,41,1,5738.12,Dolly Ridge Fm,541.0,,Dolly Ridge,Trenton,,451.0,455.5,122.0,0.0,surface,0,0
21861,5961,599,1,12602.958,Unnamed,,,,,,451.0,455.67,0.0,0.0,,0,0
5843,1371,170,1,19926.004,Chickamauga Gp,2419.0,,,Chickamauga,,451.0,471.3,854.0,0.0,subsurface,0,0
691,6355,811,1,1315.087,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,451.0,456.5,70.0,0.0,subsurface,37,217
35109,8853,1523,1,30642.104,Thumb Mountain Fm,6041.0,,Thumb Mountain,Cornwallis,,451.0,460.5,300.0,300.0,,0,0
21785,5939,597,1,8540.853,Unnamed,4873.0,,Beauceville,,,451.0,455.67,0.0,0.0,,0,0
19175,5070,641,1,17542.797,Mictaw,7994.0,,,Mictaw,,451.0,456.5,4267.0,0.0,,1,7
12493,3334,443,1,12679.619,Unnamed,,,,,,451.0,454.5,2.0,0.0,subsurface,0,0
12492,3334,443,1,12679.619,Point Pleasant Fm,1619.0,,Point Pleasant,,,451.0,454.5,33.0,0.0,both,1,8
19174,5070,641,1,17542.797,Honorat,7995.0,,,Honorat,,451.0,456.5,4267.0,0.0,,3,11
19153,5059,640,1,17315.508,Unnamed,,,,,,451.0,456.5,0.0,0.0,,0,0
5916,1393,175,1,36352.934,Red River Fm,1712.0,,Red River,Bighorn,,451.0,454.5,120.0,50.0,subsurface,0,0
36290,9250,1597,1,23269.33,Verulam Fm,9874.0,,Verulam,Trenton,,451.0,454.5,40.0,40.0,,13,678
15335,4068,498,1,28567.506,Harding Sandstone,3317.0,,Harding Sandstone,,,451.0,471.3,30.0,0.0,both,0,0
46,16,3,1,4133.999,Nashville Gp,2579.0,,,Nashville,Chickamauga,451.0,456.5,94.0,0.0,both,0,0
19081,5037,635,1,36473.121,Quebec Gp,7947.0,,,Quebec,,451.0,455.67,0.0,0.0,,0,0
19068,5033,634,1,21872.383,Unnamed,,,,,,451.0,460.5,0.0,0.0,,0,0
19067,5033,634,1,21872.383,Unnamed,7947.0,,,Quebec,,451.0,458.2,305.0,0.0,,0,0
36324,9263,1598,1,22212.016,Verulam Fm,9874.0,,Verulam,Trenton,,451.0,454.5,40.0,40.0,,1,1
279,66,13,1,6650.055,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,451.0,456.5,166.0,0.0,both,0,0
1547,6324,809,1,4063.666,Argillite Mbr of Martinsburg Fm,1236.0,,Martinsburg,,,451.0,455.0,305.0,152.0,surface,0,0
36364,9276,1599,1,10906.986,Bucke Fm,4952.0,,Bucke,,,451.0,454.75,24.0,24.0,,0,0
3468,701,91,1,16719.768,Kimmswick Fm,1041.0,,Kimmswick,,,451.0,454.75,15.0,0.0,both,3,32
18932,4972,625,1,11806.026,Unnamed,,,,,,451.0,453.625,0.0,0.0,,0,0
5911,1392,174,1,33812.805,Red River Fm,1712.0,,Red River,Bighorn,,451.0,454.5,9.0,0.0,subsurface,0,0
439,75,16,1,2824.982,Chickamauga SGp,2419.0,,,Chickamauga,,451.0,456.5,610.0,0.0,both,0,0
36390,9289,1600,1,15082.355,Verulam Fm,9874.0,,Verulam,Trenton,,451.0,454.5,30.0,30.0,,0,0
2000,308,47,1,4248.86,Dolly Ridge Fm,541.0,,Dolly Ridge,Trenton,,451.0,453.625,125.0,100.0,surface,0,0
10243,2625,315,1,18419.41,Chazy Gp,2414.0,,,Chazy,,451.0,458.2,230.0,5.0,,19,203
18754,4885,611,1,12242.685,Unnamed,,,,,,451.0,458.2,0.0,0.0,,0,0
18735,4881,610,1,33211.227,Unnamed,7947.0,,,Quebec,,451.0,458.2,0.0,0.0,,0,0
11567,3110,432,1,42690.191,Guttenberg Fm,815.0,,Guttenberg,Galena,,451.0,455.9,5.0,0.0,both,7,171
18719,4877,609,1,35110.59,Trinite,7956.0,,,Trinite,,451.0,471.3,0.0,0.0,,0,0
18713,4873,608,1,77352.156,Galets,5234.0,,Galets,,,451.0,451.4025,6.0,0.0,,0,0
18703,4866,612,1,5090.962,Arnold River,4823.0,,Arnold River,,,451.0,486.85,0.0,1000.0,,0,0
10351,2667,373,1,5639.694,Corliss Conglomerate,4503.0,,Corliss Conglomerate,,,451.0,454.75,10.0,0.0,,0,0
36414,9298,1601,1,29153.852,Montreal Fm,5598.0,,Montreal,Trenton,,451.0,454.5,110.0,110.0,,0,0
94,33,6,1,3863.196,Chickamauga Limestone,3528.0,,Chickamauga Limestone,,,451.0,461.1,305.0,213.0,both,0,0
18278,6289,805,1,26651.355,Unnamed,,,,,,451.0,455.5,0.0,0.0,,0,0
18599,4815,598,1,4084.18,Beauceville,4873.0,,Beauceville,,,451.0,458.1575,0.0,0.0,,0,0
21,11,2,1,6345.444,Nashville Gp,2579.0,,,Nashville,Chickamauga,451.0,456.5,80.0,60.0,both,1,8
690,98,20,1,4162.582,Lexington Limestone,3681.0,,Lexington Limestone,,,451.0,456.5,90.0,75.0,,0,0
2963,565,79,1,12598.981,Decorah Fm,506.0,,Decorah,Sinnipee,,451.0,456.5,30.0,27.0,subsurface,0,0
5902,1386,172,1,23881.365,Red River Fm,1712.0,,Red River,Bighorn,,451.0,454.5,50.0,0.0,subsurface,0,0
82,27,5,1,3339.33,Chickamauga Limestone,3528.0,,Chickamauga Limestone,,,451.0875,471.3,335.0,60.0,both,0,0
34435,8610,1490,1,9947.496,unnamed,,,,,,451.3,456.6666,130.0,30.0,,0,0
34350,8580,1487,1,27004.406,Road River,9547.0,,,Road River,,451.3,475.2696,120.0,120.0,,0,0
34474,8618,1491,1,23519.533,Road River,9547.0,,,Road River,,451.3,456.6666,0.0,0.0,,3,17
34291,8544,1485,1,22862.604,Kechika,8091.0,,,Kechika,,451.3,491.0875,1500.0,1500.0,,0,0
18319,4713,582,1,23175.086,Verulum,9874.0,,Verulam,Trenton,,451.4025,451.7875,12.0,0.0,,0,0
22829,4873,608,1,77352.156,Shipshaw,7952.0,,Shipshaw,,,451.4025,451.7875,18.0,0.0,,6,39
18323,4713,582,1,23175.086,Shadow Lake,1873.0,,Shadow Lake,,,451.595,454.75,6.0,0.0,,0,0
21854,6425,600,1,7412.008,Julies Harbor,8036.0,,,Julies Harbor,,451.595,455.67,610.0,0.0,,0,0
18320,4713,582,1,23175.086,Kirkfield,5441.0,,Kirkfield,Trenton,,451.7875,455.615,52.0,0.0,,0,0
1367,177,40,1,5425.713,Eggleston Fm and Oranda Fm,594.0,,Eggleston Limestone,Chickamauga,,451.875,454.75,35.0,20.0,both,0,0
2644,490,74,1,41760.438,Corbin Ranch Fm,461.0,,Corbin Ranch,Simpson,,451.875,454.75,6.0,3.0,subsurface,0,0
13479,3558,456,1,32141.57,Eureka Quartzite,4636.0,,Eureka Quartzite,,,451.875,455.5,130.0,0.0,surface,0,0
7758,2025,300,1,17251.09,Coburn Fm,421.0,,Coburn,,,451.875,454.5,75.0,0.0,subsurface,0,0
35583,8958,1547,1,4400.292,Hazen Fm,9762.0,,Hazen,,,451.875,456.925,70.0,70.0,,0,0
2998,584,80,1,21693.297,Decorah Fm and Platteville Fm,1603.0,,Platteville,Simpson,,451.875,457.775,33.0,0.0,subsurface,0,0
8148,2064,305,1,20502.52,Coburn Fm,421.0,,Coburn,,,451.875,454.75,90.0,0.0,surface,0,0
3332,679,88,1,12515.966,Decorah Fm and Platteville Fm,1603.0,,Platteville,Simpson,,451.875,457.775,35.0,23.0,subsurface,0,0
2786,510,76,1,28648.262,Simpson Gp,2647.0,,,Simpson,,451.875,459.65,60.0,0.0,subsurface,0,0
36440,9312,1602,1,6431.837,Montreal Fm,5598.0,,Montreal,Trenton,,451.875,454.5,0.0,0.0,,0,0
10272,2637,369,1,8570.102,Hortonville Slate,5342.0,,Hortonville Slate,Trenton,,451.875,454.75,100.0,0.0,surface,0,0
3232,664,87,1,10282.759,Decorah Fm,506.0,,Decorah,Sinnipee,,451.875,456.5,18.0,15.0,subsurface,0,0
13792,3663,463,1,34258.02,Eureka Quartzite,4636.0,,Eureka Quartzite,,,451.875,456.25,150.0,0.0,surface,0,0
13780,3658,462,1,33541.77,Eureka Quartzite,4636.0,,Eureka Quartzite,,,451.875,458.2,500.0,0.0,surface,0,0
7860,2028,301,1,12044.353,Coburn Fm,421.0,,Coburn,,,451.875,454.8333,100.0,90.0,surface,0,0
33993,8409,1471,1,21676.689,Active,8249.0,,Active,,,452.625,484.4125,450.0,450.0,,0,0
38631,10088,1683,8,53352.102,Alto das Garcas (basal conglomerate),101377.0,,Alto das Garcas,Rio Ivai,,452.8,466.6,190.0,100.0,,0,0
41398,11428,2192,10,31410.072,Eureka Quartzite,4636.0,,Eureka Quartzite,,,452.8,458.2,300.0,0.0,,0,0
2001,308,47,1,4248.86,Nealmont Limestone,3729.0,,Nealmont Limestone,Trenton,,453.625,456.5,90.0,80.0,surface,0,0
2043,6333,54,1,14957.047,Upham Fm,2181.0,,Upham,Montoya,,453.625,457.775,15.0,0.0,both,1,3
37936,9765,1645,1,51038.77,Winnipeg Fm,2317.0,,Winnipeg,,,453.625,457.775,40.0,40.0,,0,0
18834,4928,618,1,5250.546,Long Point,5498.0,,Long Point,,,453.625,455.67,853.0,0.0,,0,0
1369,177,40,1,5425.713,Trenton Limestone,3849.0,,Trenton Limestone,Chickamauga,,453.625,456.5,40.0,0.0,both,0,0
18933,4972,625,1,11806.026,Unnamed,,,,,,453.625,456.25,0.0,0.0,,0,0
18935,4972,625,1,11806.026,Unnamed,,,,,,453.625,458.2,0.0,0.0,,0,0
18936,4972,625,1,11806.026,Unnamed,,,,,,453.625,458.2,0.0,0.0,,0,0
36583,9362,1610,1,28790.844,Winnipeg Fm,2317.0,,Winnipeg,,,453.625,457.775,50.0,50.0,,0,0
1825,6331,50,1,18314.1,Upham Mbr of Montoya Fm,7260.0,Upham,Montoya Dolostone,,,453.625,456.25,37.0,0.0,both,0,0
37900,9760,1644,1,55009.594,Winnipeg Fm,2317.0,,Winnipeg,,,453.625,457.775,40.0,40.0,,0,0
1870,6332,52,1,20334.869,Upham Dolomite Mbr of Montoya Fm,7259.0,Upham Dolomite,Montoya,,,453.625,456.25,16.0,0.0,both,3,5
13701,3635,461,1,26235.342,Valmy Fm,2190.0,,Valmy,,,453.625,466.3667,300.0,0.0,surface,0,0
3167,642,85,1,42022.145,Decorah Fm,506.0,,Decorah,Sinnipee,,453.625,456.5,24.0,12.0,subsurface,0,0
37650,9666,1637,1,63908.941,Winnipeg Fm,2317.0,,Winnipeg,,,453.625,457.775,30.0,30.0,,0,0
38720,10135,1689,8,180930.734,Alto das Garcas,101377.0,,Alto das Garcas,Rio Ivai,,453.7,456.4,35.0,0.0,,0,0
38683,10117,1686,8,172407.391,Alto das Garcas,101377.0,,Alto das Garcas,Rio Ivai,,453.7,456.4,10.0,10.0,,0,0
33257,7756,1421,1,76726.102,Naranjal Fm,9370.0,,Naranjal,,,454.0375,475.9125,0.0,0.0,,0,0
41525,11455,2142,10,5375.774,Opohonga Limestone,3746.0,,Opohonga Limestone,,,454.0375,486.85,0.0,0.0,,0,0
18272,6290,806,1,30348.93,Lake Nipissing,,,,,,454.5,456.5,0.0,0.0,,0,0
6092,1458,186,1,24422.51,Dunleith Mbr of Galena Fm,7004.0,Dunleith,Galena Dolomite,,,454.5,456.4,38.0,0.0,both,34,1170
11257,3045,427,1,52855.805,Chandler Falls Fm,357.0,,Chandler Falls,Trenton,,454.5,456.5,27.0,0.0,both,1,4
18273,6287,803,1,131843.375,Lake Manicouagan,,,,,,454.5,456.25,0.0,0.0,,0,0
10714,2815,393,1,136570.234,Unnamed,,,,,,454.5,459.186,0.0,0.0,,0,0
5913,1392,174,1,33812.805,Roughlock Mbr of Winnipeg Fm,7199.0,Roughlock Siltstone,Winnipeg,,,454.5,455.5,12.0,0.0,subsurface,0,0
10799,2846,397,1,31069.246,Unnamed,,,,,,454.5,508.5,0.0,0.0,surface,0,0
6073,1455,185,1,34919.023,Prosser Mbr of Galena Fm,7178.0,Prosser,Galena Dolomite,,,454.5,455.5,20.0,0.0,both,13,289
8007,2058,304,1,20215.496,Salona Fm,1798.0,,Salona,,,454.5,454.8333,18.0,0.0,subsurface,0,0
36176,9215,1594,1,11871.829,Bobcaygeon Fm,9873.0,,Bobcaygeon,Trenton,,454.5,456.5,76.0,76.0,,0,0
36220,9229,1595,1,27017.379,Bobcaygeon Fm,9873.0,,Bobcaygeon,Trenton,,454.5,456.5,72.0,72.0,,0,0
36510,9338,1606,1,53109.895,Trenton and Black River Gp,2676.0,,,Trenton,,454.5,457.775,400.0,300.0,,0,0
