unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
8172,2064,305,1,20502.52,Pleasant Hill Fm,1609.0,,Pleasant Hill,,,502.25,502.7,300.0,0.0,subsurface,0,0
14528,3853,478,1,6611.678,Dagmar Dolomite,3913.0,,Dagmar Dolomite,,,502.25,502.875,25.0,0.0,surface,0,0
14324,3808,474,1,8202.173,Pierson Cove Fm,1572.0,,Pierson Cove,,,502.6,502.7,410.0,0.0,surface,0,0
37540,9631,1634,1,56456.926,Pika Fm,5762.0,,Pika,,,502.6667,504.3333,90.0,90.0,,0,0
36804,9419,1614,1,12997.807,Windsor Mtn. Fm,9672.0,,Windsor Mountain,,,502.6667,504.3333,60.0,60.0,,0,0
13984,3712,466,1,18636.381,Step Ridge Mbr,3108.0,Step Ridge,Highland Peak,,,502.6667,503.25,200.0,0.0,surface,0,0
14146,3755,470,1,15269.782,Swasey Limestone,3833.0,,Swasey Limestone,,,502.6667,503.25,200.0,50.0,surface,0,0
304,67,13,1,6650.055,Rogersville Shale of Conasauga Gp,4220.0,,Rogersville Shale,Conasauga,,502.6667,504.0,76.0,0.0,both,0,0
37582,9639,1635,1,66200.023,unnamed,,,,,,502.6667,504.3333,20.0,20.0,,0,0
465,76,16,1,2824.982,Rogersville Shale,4220.0,,Rogersville Shale,Conasauga,,502.6667,504.0,76.0,8.0,both,0,0
13916,3695,465,1,22986.613,Monte Neva Fm,1327.0,,Monte Neva,,,502.6667,503.5,180.0,0.0,both,0,0
37754,9705,1641,1,5091.947,Pika Fm,5762.0,,Pika,,,502.6667,503.5,90.0,90.0,,0,0
14242,3778,472,1,6882.684,Eye-of-needle Limestone,3577.0,,Eye-of-needle Limestone,,,502.6667,503.7,80.0,0.0,surface,0,0
936,125,25,1,2889.726,Rogersville Shale,4220.0,,Rogersville Shale,Conasauga,,502.6667,507.6667,18.0,15.0,surface,0,0
14378,3818,475,1,8516.035,Wheeler Shale,4266.0,,Wheeler Shale,,,502.6667,502.8,220.0,0.0,surface,28,107
38461,9995,1671,1,35447.742,unnamed,,,,,,502.6667,504.3333,0.0,0.0,,0,0
14022,3718,467,1,17942.957,Papoose Lake Mbr of Bonanza King Fm,3024.0,Papoose Lake,Bonanza King,,,502.7,509.35,300.0,0.0,surface,0,0
10646,2787,390,1,15192.0,Fort Burnside Fm,679.0,,Fort Burnside,Conanicut,,502.7,506.05,30.0,0.0,,0,0
14183,3763,471,1,14877.405,Abercrombie Fm,2.0,,Abercrombie,,,502.7,511.0,900.0,600.0,surface,0,0
13490,3566,456,1,32141.57,Eldorado Limestone,3568.0,,Eldorado Limestone,,,502.7,511.0,160.0,0.0,surface,0,0
14091,3734,468,1,21898.732,Papoose Lake Mbr,3024.0,Papoose Lake,Bonanza King,,,502.7,509.35,270.0,0.0,surface,0,0
14427,3832,476,1,26556.199,Bancroft Limestone,3478.0,,Bancroft Limestone,,,502.7,503.525,200.0,0.0,surface,0,0
9099,2305,333,1,18458.613,Dearborn Limestone,3549.0,,Dearborn Limestone,,,502.7,505.5,114.0,82.0,surface,0,0
14585,3870,479,1,12418.071,Swasey Limestone,3833.0,,Swasey Limestone,,,502.7,503.525,190.0,0.0,,1,15
10773,2841,396,1,29079.834,Adams Argillite,4796.0,,Adams Argillite,,,502.7,509.35,200.0,100.0,surface,1,1
6661,1656,225,1,4479.276,Cararra Fm,313.0,,Cararra,Furnace,,502.7,514.475,180.0,75.0,surface,0,0
16142,4258,487,1,27617.959,Wolsey Shale,4271.0,Wolsey Shale,Gros Ventre,,,502.7,506.05,110.0,45.0,,0,0
14668,3896,481,1,7023.558,Maxfield Limestone,3703.0,,Maxfield Limestone,,,502.7,503.5,150.0,0.0,surface,0,0
14264,3786,473,1,10016.733,Undifferentiated,,,,,,502.7,508.5,60.0,0.0,surface,0,0
2910,534,35,1,60048.668,Bolsa Quartzite,4623.0,,Bolsa Quartzite,,,502.7,506.05,20.0,0.0,,0,0
627,94,19,1,8705.258,Rome Fm,1763.0,,Rome,,,502.7,517.95,2100.0,600.0,subsurface,0,0
8938,2254,330,1,18357.867,Damnation Limestone,3548.0,,Damnation Limestone,,,502.7,506.05,50.0,0.0,surface,2,3
700,99,20,1,4162.582,Rome Fm,1763.0,,Rome,,,502.7,517.95,900.0,300.0,subsurface,0,0
15481,4110,502,1,20528.156,Ophir Fm,1473.0,,Ophir,,,502.7,509.35,140.0,0.0,surface,0,0
33361,8020,483,1,28187.002,Undifferentiated,,,,,,502.7,508.5,60.0,0.0,surface,0,0
14428,3832,476,1,26556.199,Ute Limestone,3857.0,,Ute Limestone,,,502.7,503.525,150.0,0.0,,1,20
13446,3541,231,1,17192.863,Tapeats Sandstone,3431.0,,Tapeats Sandstone,Tonto,,502.7,515.726,300.0,0.0,surface,0,0
13887,3692,464,1,27369.797,Papoose Lake Mbr,3024.0,Papoose Lake,Bonanza King,,,502.7,509.35,400.0,200.0,,1,4
8835,2234,328,1,25221.773,Fishtrap Dolomite,3924.0,,Fishtrap Dolomite,,,502.7,506.05,760.0,0.0,surface,0,0
6646,1650,226,1,1998.639,Carrara Fm,324.0,,Carrara,,,502.7,514.475,132.0,0.0,surface,0,0
21869,5962,589,1,37388.184,Manuels River,5533.0,,Manuels River,Harcourt,,502.7,503.5,30.0,0.0,,0,0
14598,3871,479,1,12418.071,Unnamed,,,,,,502.7,508.8,325.0,0.0,surface,0,0
15589,4136,505,1,16005.45,Wolsey Shale,4271.0,Wolsey Shale,Gros Ventre,,,502.7,506.05,63.0,0.0,,0,0
561,87,18,1,12817.529,Rome Fm,1763.0,,Rome,,,502.7,517.95,600.0,90.0,subsurface,0,0
18786,4903,614,1,8329.352,Youngs Cove,6169.0,,Youngs Cove,,,502.7,503.5,1829.0,0.0,,0,0
18831,4926,618,1,5250.546,Irishtown,5380.0,,Irishtown,,,502.7,509.35,457.0,213.0,,0,0
18683,4856,606,1,28395.01,Manuels River,5533.0,,Manuels River,Harcourt,,502.7,503.5,91.0,61.0,,0,0
18597,4813,598,1,4084.18,Weedon Schist,4309.0,,Weedon Schist,,,502.7,538.8,0.0,0.0,,0,0
14379,3818,475,1,8516.035,Swasey Limestone,3833.0,,Swasey Limestone,,,502.8,503.525,50.0,0.0,surface,0,0
14529,3853,478,1,6611.678,Teutonic Limestone,3839.0,,Teutonic Limestone,,,502.875,503.25,120.0,0.0,surface,0,0
14637,3889,480,1,9958.715,Teutonic Limestone,3839.0,,Teutonic Limestone,,,502.875,503.25,90.0,0.0,surface,0,0
14328,3808,474,1,8202.173,Swasey Limestone,3833.0,,Swasey Limestone,,,502.875,503.525,80.0,0.0,surface,0,0
40791,11129,2110,10,2978.179,Vintage,66233.0,,Vintage,,,503.0,527.68,250.0,0.0,,0,0
8857,2236,329,1,13493.494,Dearborn Limestone,3549.0,,Dearborn Limestone,,,503.0,503.7,90.0,0.0,surface,1,5
36738,9416,1613,1,40588.414,Eldon Fm,5160.0,,Eldon,,,503.0,504.0,15.0,15.0,,0,0
41412,11435,2139,10,11243.411,Blacksmith,189.0,,Blacksmith,,,503.0,505.0,300.0,0.0,,0,0
41087,11481,2146,10,2426.976,Maitlen Phyllite,76973.0,,Maitlen Phyllite,,,503.0,511.0,0.0,0.0,,0,0
37392,9584,1630,1,22522.141,Pika Fm,5762.0,,Pika,,,503.0,504.0,380.0,380.0,,0,0
37402,9591,1631,1,14667.74,Pika Fm,5762.0,,Pika,,,503.0,504.0,170.0,170.0,,0,0
37714,9692,1640,1,14987.971,Pika Fm,5762.0,,Pika,,,503.0,504.0,170.0,170.0,,0,0
14638,3889,480,1,9958.715,Ophir Fm,1473.0,,Ophir,,,503.25,508.8,100.0,0.0,surface,0,0
14487,3843,477,1,11327.024,Ute Fm,2182.0,,Ute,,,503.25,508.5,200.0,0.0,surface,6,13
18997,5000,630,1,9710.221,Porter Road,5784.0,,Porter Road,St John,,503.25,505.5,24.0,0.0,,0,0
386,73,15,1,6014.024,Rutledge Limestone,3793.0,,Rutledge Limestone,Conasauga,,503.25,506.05,152.0,30.0,,0,0
13805,3663,463,1,34258.02,Eldorado Limestone,3568.0,,Eldorado Limestone,,,503.25,511.0,800.0,0.0,surface,0,0
13985,3712,466,1,18636.381,Burnt Canyon Mbr,2769.0,Burnt Canyon,Highland Peak,,,503.25,505.225,80.0,0.0,surface,0,0
14147,3755,470,1,15269.782,Whirlwind Shale,6132.0,,Whirlwind Shale,,,503.25,505.5,100.0,0.0,surface,0,0
14530,3853,478,1,6611.678,Ophir Fm,1473.0,,Ophir,,,503.25,509.35,130.0,0.0,surface,0,0
38184,9876,1657,1,30825.119,Slats Creek Fm,10108.0,,Slats Creek,,,503.5,511.0,1400.0,1400.0,,0,0
37862,9744,1643,1,33847.977,Eldon Fm,5160.0,,Eldon,,,503.5,504.75,60.0,60.0,,0,0
10021,2529,354,1,7845.964,Shady Dolomite,3991.0,,Shady Dolomite,,,503.5,508.5,240.0,0.0,surface,0,0
34876,8777,1512,1,44421.844,Bear Point Fm,4869.0,,Bear Point,,,503.5,508.5,50.0,50.0,,0,0
41393,11426,2192,10,31410.072,Bonanza King,215.0,,Bonanza King,,,503.5,506.0,1100.0,0.0,,0,0
12755,3375,446,1,11712.055,Basal Sand,,,,,,503.5,517.95,0.0,0.0,subsurface,0,0
21963,6010,755,1,87643.242,Unnamed,,,,,,503.5,538.8,0.0,0.0,,0,0
21951,6004,754,1,107542.375,Unnamed,,,,,,503.5,538.8,0.0,0.0,,0,0
9182,2320,334,1,27289.57,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,15.0,0.0,surface,0,0
10075,2553,359,1,3780.818,Leithsville Fm,1120.0,,Leithsville,,Kittatinny,503.5,533.24,305.0,0.0,surface,0,0
13395,3522,453,1,9610.474,Rome Fm,1763.0,,Rome,,,503.5,517.95,67.0,0.0,subsurface,0,0
41093,11487,2147,10,3783.39,Maitlen Phyllite,76973.0,,Maitlen Phyllite,,,503.5,524.9,0.0,0.0,,0,0
1076,141,32,1,10739.39,Rome Fm,1763.0,,Rome,,,503.5,514.475,0.0,0.0,subsurface,0,0
21870,5962,589,1,37388.184,Chamberlains Brook,5093.0,,Chamberlains Brook,Adeyton,Dantzic,503.5,507.6667,91.0,0.0,,0,0
37228,9547,1626,1,23715.732,Eldon Fm,5160.0,,Eldon,,,503.5,504.75,0.0,0.0,,0,0
15851,4189,511,1,18066.846,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,0.0,0.0,,0,0
37753,9705,1641,1,5091.947,Eldon Fm,5160.0,,Eldon,,,503.5,505.0,230.0,230.0,,0,0
34125,8448,1476,1,24527.201,Hess R.  Fm,9556.0,,Hess River,Road River,,503.5,515.6334,2530.0,60.0,,0,0
37814,9734,1642,1,7393.466,Eldon Fm,5160.0,,Eldon,,,503.5,504.75,130.0,130.0,,0,0
34916,8789,1514,1,39965.422,Cape Wood Fm,5000.0,,Cape Wood,,,503.5,508.5,130.0,140.0,,0,0
13308,3488,452,1,12938.724,Rome Fm,1763.0,,Rome,,,503.5,517.95,152.0,0.0,subsurface,0,0
34950,8799,1516,1,47945.43,Cape Wood Fm,5000.0,,Cape Wood,,,503.5,508.5,50.0,40.0,,0,0
22749,6356,811,1,1315.087,Rome,1763.0,,Rome,,,503.5,517.95,900.0,300.0,subsurface,0,0
6628,1641,228,1,5942.809,Carrara Fm,324.0,,Carrara,,,503.5,514.475,132.0,0.0,surface,0,0
34892,8786,1513,1,11711.186,Cape Wood Fm,5000.0,,Cape Wood,,,503.5,508.5,250.0,0.0,,0,0
38161,9866,1656,1,10998.663,Slats Creek Fm,10108.0,,Slats Creek,,,503.5,511.0,0.0,0.0,,0,0
18658,4843,603,1,4449.97,Cloud Rapids,5049.0,,Cloud Rapids,,,503.5,504.75,130.0,0.0,,0,0
18617,4826,601,1,9771.407,Fleur De Lys,5208.0,,Fleur De Lys,,,503.5,616.6,0.0,0.0,,0,0
1336,175,39,1,8320.473,Rome Fm,1763.0,,Rome,,,503.5,514.475,0.0,0.0,subsurface,0,0
8344,2088,308,1,2982.175,Hamburg Mbr of Leithsville Fm,2879.0,Hamburg,Calloway Creek Limestone,,Kittatiny,503.5,514.475,35.0,26.0,surface,0,0
37465,9605,1633,1,37822.496,Eldon Fm,5160.0,,Eldon,,,503.5,504.75,0.0,0.0,,0,0
36928,9465,1617,1,19134.439,unnamed,,,,,,503.5,511.0,700.0,700.0,,0,0
36678,9386,1612,1,48788.035,Earlie Fm,9938.0,,Earlie,,,503.5,507.6667,120.0,120.0,,0,0
37698,9686,1639,1,6418.854,Lower Mbr,8271.0,,Chancellor,,,503.5,508.5,1000.0,1000.0,,0,0
14669,3896,481,1,7023.558,Ophir Shale,4178.0,,Ophir Shale,,,503.5,508.5,200.0,100.0,surface,0,0
16025,4236,486,1,15866.498,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,91.0,0.0,surface,0,0
14766,3920,482,1,6278.147,Ophir Shale,4178.0,,Ophir Shale,,,503.5,508.5,80.0,0.0,surface,0,0
9922,2507,349,1,9362.775,Jumbo Dolomite,3945.0,,Jumbo Dolomite,Talladega,,503.5,515.726,67.0,0.0,surface,0,0
14834,3939,484,1,18677.342,Bright Angel Shale,4052.0,,Bright Angel Shale,Tonto,,503.5,514.475,100.0,0.0,surface,0,0
16018,4233,515,1,26704.309,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,80.0,30.0,both,0,0
15978,4224,514,1,12729.511,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,120.0,80.0,surface,0,0
15008,3992,490,1,42252.383,Bright Angel Shale,4052.0,,Bright Angel Shale,Tonto,,503.5,517.95,110.0,0.0,subsurface,0,0
15925,4209,513,1,40996.242,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,120.0,80.0,surface,0,0
37338,9576,1628,1,89686.234,Earlie Fm,9938.0,,Earlie,,,503.5,507.6667,60.0,60.0,,0,0
34924,8795,1515,1,17004.316,Cape Wood Fm,5000.0,,Cape Wood,,,503.5,508.5,0.0,0.0,,0,0
15810,4185,510,1,17355.143,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,152.0,37.0,surface,0,0
37100,9528,1623,1,12569.534,Titkana Fm,6047.0,,Titkana,,,503.5,504.75,519.0,244.0,,0,0
34136,8444,1477,1,28297.518,unnamed,,,,,,503.5,531.85,0.0,0.0,,0,0
34687,8670,1499,1,3431.47,Windsor Mtn. Fm,9672.0,,Windsor Mountain,,,503.5,507.0,60.0,60.0,,0,0
18902,4962,623,1,11655.92,Browns Mountain,8005.0,,,Browns Mountain,,503.5,635.0,4572.0,0.0,,0,0
34575,8653,1497,1,5434.595,Eldon,5160.0,,Eldon,,,503.5,504.75,140.0,140.0,,0,0
42915,176,40,1,5425.713,Rome,1763.0,,Rome,,,503.5,514.475,650.0,0.0,,0,0
18875,4949,621,1,16826.188,Bourinot,4931.0,,,Bourinot,,503.5,504.75,610.0,183.0,,0,0
10154,2583,365,1,26945.623,Cid Fm,396.0,,Cid,Albemarle,,503.5,514.475,7000.0,0.0,surface,4,7
13917,3695,465,1,22986.613,Eldorado Limestone,3568.0,,Eldorado Limestone,,,503.5,509.35,600.0,0.0,,0,0
40520,10994,2065,10,16486.373,Riviere-du-Loup,101150.0,,Rivière-du-Loup,Trois-Pistoles,,503.5,508.5,200.0,0.0,,0,0
10196,2601,367,1,4956.988,Everona Limestone,3576.0,,Everona Limestone,,,503.5,538.8,600.0,0.0,,0,0
15687,4155,507,1,13340.606,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,90.0,0.0,,0,0
18695,4862,607,1,21132.035,Fortune Brook,5217.0,,Fortune Brook,,,503.5,508.5,0.0,0.0,,0,0
38460,9994,1671,1,35447.742,unnamed,,,,,,503.5,508.5,0.0,0.0,,0,0
37420,9604,1632,1,10791.024,Eldon Fm,5160.0,,Eldon,,,503.5,504.75,100.0,100.0,,0,0
15799,4178,509,1,21201.191,Flathead Sandstone,3300.0,,Flathead Sandstone,,,503.5,511.0,107.0,61.0,both,0,0
18684,4856,606,1,28395.01,Chamberlains Brook,5093.0,,Chamberlains Brook,Adeyton,Dantzic,503.5,508.5,183.0,0.0,,1,0
10335,2663,373,1,5639.694,Parker Slate,5731.0,,Parker Slate,,,503.5,511.0,200.0,0.0,surface,7,116
14431,3832,476,1,26556.199,Langston Dolomite,3953.0,,Langston Dolomite,,,503.525,509.0,150.0,0.0,surface,3,256
14329,3808,474,1,8202.173,Whirlwind Fm,2280.0,,Whirlwind,,,503.525,506.05,40.0,0.0,surface,0,0
14430,3832,476,1,26556.199,High Creek Limestone,3631.0,,High Creek Limestone,,,503.525,508.7,150.0,0.0,surface,0,0
14588,3870,479,1,12418.071,Whirlwind Fm,2280.0,,Whirlwind,,,503.525,505.5,40.0,0.0,surface,0,0
14429,3832,476,1,26556.199,Lead Bell Shale,4135.0,,Lead Bell Shale,,,503.525,508.7,150.0,0.0,surface,3,68
14380,3818,475,1,8516.035,Whirlwind Fm,2280.0,,Whirlwind,,,503.525,505.5,70.0,30.0,surface,0,0
14243,3778,472,1,6882.684,Swasey Limestone,3833.0,,Swasey Limestone,,,503.7,504.525,140.0,0.0,surface,0,0
8858,2236,329,1,13493.494,Damnation Limestone,3548.0,,Damnation Limestone,,,503.7,506.0,50.0,0.0,surface,0,0
38428,9981,1669,1,21069.119,Mount Cap  Fm,9600.0,,Mount Cap,,,503.75,508.5,150.0,150.0,,0,0
38268,9910,1661,1,22714.447,Mount Cap Fm,9600.0,,Mount Cap,,,503.75,508.5,250.0,0.0,,0,0
38313,9936,1663,1,16937.229,Mount Cap Fm,9600.0,,Mount Cap,,,503.75,508.5,600.0,0.0,,0,0
38292,9929,1662,1,22607.805,Mount Cap Fm,9600.0,,Mount Cap,,,503.75,508.5,100.0,100.0,,0,0
34265,8527,1483,1,18071.973,Mount Cap Fm,9600.0,,Mount Cap,,,503.75,508.5,150.0,150.0,,0,0
37391,9584,1630,1,22522.141,Eldon Fm,5160.0,,Eldon,,,504.0,505.0,450.0,450.0,,0,0
37713,9692,1640,1,14987.971,Eldon Fm,5160.0,,Eldon,,,504.0,505.0,450.0,450.0,,0,0
36737,9416,1613,1,40588.414,Stephen Fm,5969.0,,Stephen,,,504.0,505.0,35.0,35.0,,0,0
37401,9591,1631,1,14667.74,Eldon Fm,5160.0,,Eldon,,,504.0,505.0,230.0,230.0,,0,0
466,76,16,1,2824.982,Rutledge Limestone,3793.0,,Rutledge Limestone,Conasauga,,504.0,506.05,152.0,30.0,both,0,0
305,67,13,1,6650.055,Rutledge Limestone of Conasauga Gp,3793.0,,Rutledge Limestone,Conasauga,,504.0,506.05,30.0,0.0,both,0,0
37581,9639,1635,1,66200.023,Earlie Fm,9938.0,,Earlie,,,504.3333,507.6667,160.0,160.0,,0,0
37539,9631,1634,1,56456.926,Earlie Fm,9938.0,,Earlie,,,504.3333,507.6667,80.0,80.0,,0,0
36803,9419,1614,1,12997.807,Elko Fm,80605.0,,Elko,,,504.3333,507.25,120.0,120.0,,0,0
40511,10992,2064,10,11566.293,Saint-Nicolas Middle Mbr,101127.0,,Saint-Nicolas,Sillery,,504.4,507.7,250.0,0.0,,0,0
35619,8968,1549,1,7141.169,Scoresby Bay Fm,5885.0,,Scoresby Bay,,,504.5,516.125,950.0,950.0,,0,0
41363,11414,2127,10,2106.576,El GavilÃ n Formation,102732.0,,El GavilÃ n,,,504.5,505.5,1000.0,0.0,,0,0
41381,11416,2191,10,12644.718,El Tren Formation,102734.0,,El Tren,,,504.5,505.5,490.0,420.0,,0,0
35600,8960,1548,1,23223.506,Scoresby Bay Fm,5885.0,,Scoresby Bay,,,504.5,516.125,1160.0,450.0,,0,0
40235,10759,2030,10,4823.02,Forteau,5215.0,,Forteau,Labrador,,504.513,511.1,150.0,56.0,,0,0
14244,3778,472,1,6882.684,Whirlwind Fm,2280.0,,Whirlwind,,,504.525,505.5,10.0,0.0,surface,0,0
37861,9744,1643,1,33847.977,Stephen Fm,5969.0,,Stephen,,,504.75,507.25,50.0,50.0,,0,0
37464,9605,1633,1,37822.496,Stephen Fm,5969.0,,Stephen,,,504.75,507.25,0.0,0.0,,1,15
37099,9528,1623,1,12569.534,Snake Indian Fm,10030.0,,Snake Indian,,,504.75,516.125,0.0,0.0,,0,0
37419,9604,1632,1,10791.024,Snake Indian Fm,10030.0,,Snake Indian,,,504.75,508.5,250.0,250.0,,0,0
37813,9734,1642,1,7393.466,Stephen Fm,5969.0,,Stephen,,,504.75,508.5,0.0,0.0,,0,0
37293,9568,1627,1,78237.617,Pika Fm,5762.0,,Pika,,,504.75,505.0,140.0,0.0,,0,0
34574,8653,1497,1,5434.595,Stephen,5969.0,,Stephen,,,504.75,508.5,0.0,0.0,,0,0
41411,11435,2139,10,11243.411,Ute,2182.0,,Ute,,,505.0,507.0,100.0,0.0,,0,0
37752,9705,1641,1,5091.947,Stephen Fm,5969.0,,Stephen,,,505.0,507.25,20.0,20.0,,0,0
40474,10969,2056,10,341.663,Glen Falls,5248.0,,Glen Falls,St John,,505.0,506.5,43.0,6.0,,0,0
37390,9584,1630,1,22522.141,Chetang-Tatei Fm,10048.0,,Chetang-Tatei,,,505.0,511.0,1200.0,1200.0,,0,0
41076,11462,2144,10,3345.595,Elkhead Limestone,3570.0,,Elkhead Limestone,,,505.0,508.0,200.0,0.0,,0,0
37292,9568,1627,1,78237.617,Eldon Fm,5160.0,,Eldon,,,505.0,505.1,640.0,0.0,,0,0
36736,9416,1613,1,40588.414,Cathedral Fm,5008.0,,Cathedral,,,505.0,507.25,7.0,7.0,,0,0
37400,9591,1631,1,14667.74,Snake Indian Fm,10030.0,,Snake Indian,,,505.0,511.0,630.0,630.0,,0,0
37712,9692,1640,1,14987.971,Stephen Fm,5969.0,,Stephen,,,505.0,507.25,25.0,25.0,,6,104
37290,9568,1627,1,78237.617,Stephen Fm,5969.0,,Stephen,,,505.1,505.25,370.0,0.0,,0,0
37291,9568,1627,1,78237.617,Earlie Fm,9938.0,,Earlie,,,505.1,506.0,172.0,0.0,,0,0
13986,3712,466,1,18636.381,Burrows Mbr,2770.0,Burrows,Highland Peak,,,505.225,506.05,120.0,0.0,surface,0,0
18858,4939,620,1,20728.463,Kelvin Glen,5422.0,,,Kelvin Glen,,505.225,506.05,0.0,0.0,,0,0
37289,9568,1627,1,78237.617,Cathedral Fm,5008.0,,Cathedral,,,505.25,505.75,490.0,270.0,,0,0
14148,3755,470,1,15269.782,Dome Limestone,3560.0,,Dome Limestone,,,505.5,506.6,20.0,0.0,surface,0,0
9100,2305,333,1,18458.613,Damnation Limestone,3548.0,,Damnation Limestone,,,505.5,506.6,68.0,30.0,surface,0,0
41380,11416,2191,10,12644.718,Arrojos Formation,102733.0,,Arrojos,,,505.5,506.5,190.0,160.0,,0,0
40969,11414,2127,10,2106.576,Cerro Prieto Formation,102731.0,,Cerro Prieto,,,505.5,506.5,0.0,0.0,,0,0
18998,5000,630,1,9710.221,Fossil Brook,5218.0,,Fossil Brook,St John,,505.5,506.6,12.0,0.0,,15,28
8967,2261,331,1,27302.18,Silver Hill Fm,1908.0,,Silver Hill,,,505.5,509.35,120.0,0.0,,0,0
14245,3778,472,1,6882.684,Dome Limestone,3560.0,,Dome Limestone,,,505.5,506.6,90.0,0.0,surface,0,0
14381,3818,475,1,8516.035,Dome Limestone,3560.0,,Dome Limestone,,,505.5,506.6,90.0,40.0,surface,0,0
14589,3870,479,1,12418.071,Dome Limestone,3560.0,,Dome Limestone,,,505.5,506.6,50.0,0.0,surface,0,0
15029,3997,491,1,56023.535,Tapeats Sandstone,3431.0,,Tapeats Sandstone,Tonto,,505.5,506.4,90.0,0.0,,0,0
37288,9568,1627,1,78237.617,Mount Whyte Fm,5620.0,,Mount Whyte,,,505.75,506.0,176.0,18.0,,0,0
40764,11107,2099,10,25.452,Weymouth,2277.0,,Weymouth,,,506.0,530.46,200.0,0.0,,0,0
41039,11442,2140,10,2647.053,Ophir,1473.0,,Ophir,,,506.0,511.0,200.0,0.0,,0,0
37287,9568,1627,1,78237.617,unnamed,,,,,,506.0,506.06,60.0,0.0,,0,0
41392,11426,2192,10,31410.072,Carrara,324.0,,Carrara,,,506.0,517.95,450.0,0.0,,0,0
40757,11097,2097,10,720.747,Weymouth,2277.0,,Weymouth,,,506.0,511.0,0.0,0.0,,0,0
40375,10864,2041,10,2932.9,Trout Brook,6067.0,,Trout Brook,,,506.0,511.0,170.0,0.0,,0,0
40388,11842,2042,10,57.034,Trout Brook,6067.0,,Trout Brook,,,506.0,511.0,170.0,0.0,,0,0
41298,11540,2181,10,51341.086,Buen,9829.0,,Buen,,,506.0,538.8,1200.0,500.0,,0,0
40395,11847,2043,10,1034.955,Trout Brook,6067.0,,Trout Brook,,,506.0,511.0,170.0,170.0,,0,0
40687,11058,2085,10,1842.816,Eagle Bridge Quartzite,62083.0,,Eagle Bridge Quartzite,,,506.0,526.29,0.0,0.0,,0,0
40982,11219,2130,10,31581.803,Carrara,324.0,,Carrara,,,506.0,511.0,150.0,0.0,,0,0
8859,2236,329,1,13493.494,Gordon Shale,4095.0,,Gordon Shale,,,506.0,509.35,75.0,0.0,surface,0,0
40485,10976,2057,10,172.486,Matthews Lake Fm,102590.0,,Matthews Lake,Ellsworth,,506.0,511.0,750.0,500.0,,0,0
8939,2254,330,1,18357.867,Gordon Shale,4095.0,,Gordon Shale,,,506.05,509.35,75.0,60.0,surface,2,3
13987,3712,466,1,18636.381,Peasley Mbr,3027.0,Peasley,Highland Peak,,,506.05,506.875,30.0,0.0,surface,0,0
13447,3541,231,1,17192.863,Chambless Limestone,3523.0,,Chambless Limestone,,,506.05,513.3166,475.0,0.0,surface,0,0
306,67,13,1,6650.055,Pumpkin Valley Shale of Conasauga Gp,4204.0,,Pumpkin Valley Shale,Conasauga,,506.05,511.0,122.0,0.0,both,0,0
14330,3808,474,1,8202.173,Dome Limestone,3560.0,,Dome Limestone,,,506.05,508.36,100.0,0.0,surface,0,0
21874,5963,588,1,30126.615,Chamberlains Brook,5093.0,,Chamberlains Brook,Adeyton,Dantzic,506.05,508.8,122.0,0.0,,4,5
387,73,15,1,6014.024,Pumpkin Valley Shale,4204.0,,Pumpkin Valley Shale,Conasauga,,506.05,511.0,183.0,30.0,surface,0,0
18859,4939,620,1,20728.463,Bourinot,4931.0,,,Bourinot,,506.05,506.875,152.0,0.0,,0,0
467,76,16,1,2824.982,Pumpkin Valley Shale,4204.0,,Pumpkin Valley Shale,Conasauga,,506.05,511.0,183.0,30.0,both,0,0
10647,2787,390,1,15192.0,Jamestown Fm,977.0,,Jamestown,Conanicut,,506.05,509.35,820.0,0.0,surface,0,0
16143,4258,487,1,27617.959,Flathead Sandstone,3300.0,,Flathead Sandstone,,,506.05,511.0,91.0,0.0,,0,0
15590,4136,505,1,16005.45,Flathead Sandstone,3300.0,,Flathead Sandstone,,,506.05,511.0,88.0,0.0,,0,0
8836,2234,328,1,25221.773,Gordon Shale,4095.0,,Gordon Shale,,,506.05,509.35,65.0,15.0,surface,0,0
15026,9432,491,1,56023.535,Sixtymile Fm,9991.0,,Sixtymile,,Grand Canyon,506.48,538.8,65.0,0.0,,0,0
35951,9101,1581,1,39846.727,Ryder Gletscher Gp,9820.0,,,Ryder Gletscher,,506.5,514.5,210.0,210.0,,0,0
40968,11414,2127,10,2106.576,Buelna Formation,102730.0,,Buelna,,,506.5,509.7,0.0,0.0,,0,0
36949,9476,1618,1,24841.078,unnamed,,,,,,506.5,514.5,0.0,0.0,,0,0
