RefNo,ResultNo,RockName,Year,Authors,Title,Journal,Volume,Pages,Continent,RockType,LowAge,HighAge,LoMagAge,HiMagAge,SLat,SLon,PLat,PLon,DP,DM,Dec,Inc,K,A95,B,N,QSUM,Q1,Q2,Q3,Q4,Q5,Q6,Q7,RSUM,R1,R2,R3,R4,R5,R6,R7,Component,Tests,Tilt,PType,DemagCode,Treatment,Method,Terrane,StratAge,RLat,RLon,Comments
1986,4522,Upper Vilyui Intrusives,1971,"Kamysheva,G.G.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives, gabbros, dolerites",200,299,200,299,65.6,108.2,56,168,6.7,7.3,81,75,143,4,11,198,4,1,1,0,0,1,0,1,,,,,,,,,,Ro,0,D,2,A,stratigraphic,Siberian Platform,P-T,65.6,108.2,
1985,4521,East Taimyr Sediments,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"sediments, sandstones",245,251,245,251,75,108,41,168,6.5,8.1,287,-65,53,5,11,22,3,1,0,0,0,1,0,1,,,,,,,,,,N,100,D,0,N,fossils,Taimyr,T1,75,108,
1985,4520,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,71,101.5,45,157,5.8,6.8,102,69,234,4,98,271,4,1,1,0,0,1,0,1,,,,,,,,,Combined Result,"Ro,M",100,D,2,AN,fossils,Siberian Platform,T1,71,101.5,Combined RESULTNOS 4512-4519
687,2975,"Deccan Traps, Malwa Plateau",1971,"Pal, P.C., Bindu Madhav, U., Bhimasankaram, V.L.S.",Early Tertiary geomagnetic polarity reversals in India,Nature Phys.Sci.,230,133-135,Asia,"extrusives, basalts",63,68,63,68,22.5,75.8,36.3,270.4,11.4,17.4,166.5,48.7,10.7,13.2,13,76,6,1,1,0,0,1,1,1,,,,,,,,,,Rb,0,D,2,A,"40Ar/39Ar,fossils",India,K2-E1,22.5,75.8,
699,2974,Guichon Batholith,1971,"Symons, D.T.A.","Paleomagnetism of the Triassic Guichon Batholith and rotation of the Interior Plateau, British Columbia",Canad. J. Earth Sci.,8,1388-1396,North America,"intrusives, granite",204,208,204,208,50.5,-121,65.6,12.9,9.4,14,20.4,50.6,12.1,11.3,15,58,4,1,1,0,0,1,0,1,,,,,,,,,,R-,0,D,2,A,"stratigraphic,K-Ar",Quesnell,J1,50.5,-121,
877,4680,North Sections of Copper Sandstone Group,1971,"Khramov,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,49,38.5,36,163,2.1,4.1,222,-16,35,4,,70,4,1,1,0,0,1,0,1,,,,,,,,,Locality 2,M,100,D,0,V,fossils,Russian Platform,C2-P1,48.7,38.2,
877,4681,North Sections of Copper Sandstone Group,1971,"Khramov,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,48.5,38,40,167,2.2,4.2,217,-19,37,4,,76,4,1,1,0,0,1,0,1,,,,,,,,,Locality 3,M,100,D,0,V,fossils,Russian Platform,C2-P1,48.7,38.2,
1985,4519,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,71,101,38,164,3.7,4.7,282,-63,90,3,9,32,4,1,1,0,0,1,0,1,,,,,,,,,Locality 8,M,100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
680,2968,"Intrusives, Colorado",1971,"Larson,E.E., Mutschler,F.E.",Anomalous paleomagnetic pole from isotopically dated Cambro-Ordovician intrusives in Colorado,Geol.Soc.Amer.Bull.,82,1657-1666,North America,intrusives,488,542,299,318,38,-106,40.9,111.7,5.5,11,332.4,-7.8,,5.5,9,18,2,0,0,0,0,1,0,1,,,,,,,,,,N,0,D,2,AT,"K-Ar,Rb-Sr,Pb-alpha",Colorado Plateau,CB1-3,38,-106,Late Paleozoic remagnetization suggested
1985,4518,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,71,101,41,177,6,7.8,269,-62,45,5,22,22,3,1,0,0,0,1,0,1,,,,,,,,,Locality 7,M,100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
1985,4517,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,70,104,43,145,7.8,8.8,298,-72,28,5,6,34,4,1,1,0,0,1,0,1,,,,,,,,,Locality 6,M,100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
1985,4516,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,70.5,100,48,157,9.1,10.5,100,71,38,6,4,16,3,1,0,0,0,1,0,1,,,,,,,,,Locality 5,M,100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
698,2964,"Mudstones, Baja California",1971,"Strangway,D.W., McMahon,B.E., Walker,T.R., Larson,E.E.",Anomalous Pliocene paleomagnetic pole position from Baja California,Earth Planet.Sci.Letters,13,161-166,North America,"sediments, mudstones",2,5,2,5,31,-115,53,335,8,13,41,43,82,10.2,4,61,4,1,1,0,0,1,0,1,,,,,,,,,,N,0,D,2,A,stratigraphic,,N2,31,-115,
698,2963,"Mudstones, Baja California",1971,"Strangway,D.W., McMahon,B.E., Walker,T.R., Larson,E.E.",Anomalous Pliocene paleomagnetic pole position from Baja California,Earth Planet.Sci.Letters,13,161-166,North America,"sediments, mudstones",0,1,0,1,31,-115,73,307,8,11,19,57,25.2,7.5,16,16,3,1,0,0,0,1,0,1,,,,,,,,,,N,0,D,2,A,stratigraphic,,N4,31,-115,
684,2962,"Volcanics, Group 2",1971,"Nur, A., Helsley, C.E.",Paleomagnetism of Tertiary and Recent Lavas of Israel,Earth Planet.Sci.Letters,10,375-379,Middle East,extrusives,2,15,2,15,33.5,35.5,32,313,10,15,294,40,96,13,3,46,4,1,1,0,0,1,0,1,,,,,,,,,,Ro,0,D,2,A,stratigraphic,Arabia,N1-2,33.5,35.5,Average of 3 groups of flows
684,2961,"Volcanics, Group 1",1971,"Nur, A., Helsley, C.E.",Paleomagnetism of Tertiary and Recent Lavas of Israel,Earth Planet.Sci.Letters,10,375-379,Middle East,extrusives,0,5,0,5,33.5,35.5,77.7,200.1,14.3,24.2,183.5,-38.3,15,20.4,5,30,3,1,0,0,0,1,0,1,,,,,,,,,,Ro,0,D,2,A,stratigraphic,Arabia,N2-3,33.5,35.5,
877,4682,North Sections of Copper Sandstone Group,1971,"Khramov,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,48.5,38.5,38,155,1.1,2.1,227,-24,40,2,,156,4,1,1,0,0,1,0,1,,,,,,,,,Locality 4,M,100,D,0,V,fossils,Russian Platform,C2-P1,48.7,38.2,
877,4683,North Sections of Copper Sandstone Group,1971,"Khramov,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,48.7,38.2,37,161,2.7,5.2,223,-18,300,5,9,324,4,1,1,0,0,1,0,1,,,,,,,,,Combined Result,M,100,D,0,V,fossils,Russian Platform,C2-P1,48.7,38.2,Combined RESULTNOS 4679-4682
30,2957,"Basalts, Plateau du Deves",1971,"Cantagrel, J.M., Prevot, M.","Paleomagnetisme et age potassium-argon des basaltes du Deves aux environs de Saint-Arcons-d'Allier (Massif Central, France)",C.R.Acad.Sci.Paris Ser.B,273,261-264,Europe,"extrusives, basalts",0,3,0,3,45.1,3.6,80.7,81.4,18.1,22.2,13.1,64.4,44.8,13.8,4,38,4,1,1,0,0,1,0,1,,,,,,,,,,Ro,0,D,2,A,K-Ar,,N2-3,45.1,3.6,
1985,4515,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,70.5,101.5,48,153,7.8,8.8,102,72,37,5,8,22,3,1,0,0,0,1,0,1,,,,,,,,,Locality 4,M,100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
1985,4514,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,71,102.5,47,164,8.7,10.2,95,69,30,6,8,16,3,1,0,0,0,1,0,1,,,,,,,,,Locality 3,M,100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
673,2954,Central Atlas Intrusives,1971,"Hailwood, E.A., Mitchell, J.G.",Palaeomagnetism and radiometric dating results from Jurassic intrusions in South Morocco,Geophys.J.Roy.Astron.Soc.,24,351-364,Africa,intrusives,122,164,122,164,32,-6,53,261.5,24,24,318.4,38.5,10,22,6,35,3,1,0,0,0,1,0,1,,,,,,,,,,N,0,D,2,A,K-Ar,,J3-K1,32,-6,
673,2953,Draa Valley Sills,1971,"Hailwood, E.A., Mitchell, J.G.",Palaeomagnetism and radiometric dating results from Jurassic intrusions in South Morocco,Geophys.J.Roy.Astron.Soc.,24,351-364,Africa,"intrusives, sills",184,190,184,190,29.5,-6.5,65.5,230.5,3.5,3.5,339,27.5,70,4.5,16,96,4,1,1,0,0,1,0,1,,,,,,,,,,N,0,D,2,A,K-Ar,,J1-2,29.5,-6.5,
673,2952,Foum Zguid Dyke,1971,"Hailwood, E.A., Mitchell, J.G.",Palaeomagnetism and radiometric dating results from Jurassic intrusions in South Morocco,Geophys.J.Roy.Astron.Soc.,24,351-364,Africa,"intrusives, dykes",186,191,186,191,30.5,-6.5,58,259,4,4,325,40,316,4,5,27,4,1,1,0,0,1,0,1,,,,,,,,,,N,0,V,2,A,K-Ar,,J1-2,30.5,-6.5,
657,2951,Lamotte Formation,1971,"Al-Khafaji,S.A., Vincenz,S.A.",Magnetization of the Cambrian Lamotte Formation in Missouri,Geophys.J.Roy.Astron.Soc.,24,175-205,North America,"sediments, white sandstones",488,501,488,501,37.7,-90.5,38,12,4,8,52.2,26.7,10.2,7.6,,33,5,1,1,1,0,1,0,1,,,,,,,,,Group 2a,N,0,D,3,AT,stratigraphic,,CB3,37.7,-90.5,
657,2950,Lamotte Formation,1971,"Al-Khafaji,S.A., Vincenz,S.A.",Magnetization of the Cambrian Lamotte Formation in Missouri,Geophys.J.Roy.Astron.Soc.,24,175-205,North America,"sediments, white sandstones",488,501,488,501,37.7,-90.5,11.5,335,7,11,95.9,45,30.3,9.1,,9,4,1,0,1,0,1,0,1,,,,,,,,,Group 2b,M,0,D,3,AT,stratigraphic,,CB3,37.7,-90.5,
657,2949,Lamotte Formation,1971,"Al-Khafaji,S.A., Vincenz,S.A.",Magnetization of the Cambrian Lamotte Formation in Missouri,Geophys.J.Roy.Astron.Soc.,24,175-205,North America,"sediments, white sandstones",488,501,271,318,37.7,-90.5,32,137,10,20,140.6,14.3,20.3,19.5,1,4,3,0,0,1,0,1,0,1,,,,,,,,,Locality E,"G-,M",0,D,3,AT,stratigraphic,,CB3,37.7,-90.5,Late Paleozoic magnetization suggested
657,2948,Lamotte Formation,1971,"Al-Khafaji,S.A., Vincenz,S.A.",Magnetization of the Cambrian Lamotte Formation in Missouri,Geophys.J.Roy.Astron.Soc.,24,175-205,North America,"sediments, white sandstones",488,501,271,318,37.7,-90.5,30,187,8,9,291,41.1,10.5,7.8,,24,3,0,0,1,0,1,0,1,,,,,,,,,Group 1,"G-,M",0,D,3,AT,stratigraphic,,CB3,37.7,-90.5,Magnetization regarded as Late Paleozoic
688,2947,"Redbeds, Southwest U.S.A.",1971,"Peterson,D.N., Nairn,A.E.M.",Palaeomagnetism of Permian redbeds from southwestern United States,Geophys.J.Roy.Astron.Soc.,23,191-205,North America,"sediments, redbeds",251,299,251,299,34.5,-104,48.6,117,2.5,5,154.3,-1.5,20.5,5,42,220,5,1,1,1,0,1,0,1,,,,,,,,,,R-,0,D,3,AT,stratigraphic,Colorado Plateau,P,34.5,-104,
702,2946,"Dykes, Central Inlier",1971,"Watkins, N.D., Cambray, F.W.",Palaeomagnetism of Cretaceous dikes from Jamaica,Geophys.J.Roy.Astron.Soc.,22,163-179,Atlantic Ocean,"intrusives, dykes",71,86,71,86,18.1,-77.4,11.6,189.1,13.4,26.7,102,0.9,12.8,26.7,4,22,2,1,0,0,0,0,0,1,,,,,,,,,Group B,"Ro,M",0,D,2,AT,stratigraphic,,K2,18.1,-77.4,
702,2945,"Dykes, Central Inlier",1971,"Watkins, N.D., Cambray, F.W.",Palaeomagnetism of Cretaceous dikes from Jamaica,Geophys.J.Roy.Astron.Soc.,22,163-179,Atlantic Ocean,"intrusives, dykes",71,86,71,86,18.1,-77.4,70.1,167.7,10,20.5,341.9,17.1,6.3,19.8,11,55,2,1,0,0,0,0,0,1,,,,,,,,,Group A,"R-,M",0,D,2,AT,stratigraphic,,K2,18.1,-77.4,
672,2944,Ngorongoro Caldera,1971,"Gromme,C.S., Reilly,T.A., Mussett,A.E., Hay,R.L.","Palaeomagnetism and Potassium-Argon ages of Volcanic rocks of the Ngorongoro Caldera, Tanzania",Geophys.J.Roy.Astron.Soc.,22,101-115,Africa,extrusives,2,3,2,3,-3.2,35.5,81,62,6,12,184,-9,8,12,20,102,3,1,0,0,0,1,0,1,,,,,,,,,,"Ro,M",0,D,2,AT,K-Ar,,E3,-3.2,35.5,
661,2943,Caerfai Series,1971,"Briden,J.C., Irons,J., Johnson,P.A.","Palaeomagnetic studies of the Caerfai Series and the Skomer Volcanic Group (Lower Palaeozoic, Wales)",Geophys.J.Roy.Astron.Soc.,22,1-16,Europe,sediments,513,542,513,542,51.8,-5,26,169,6,10,185,23,21,9.1,16,91,4,1,1,0,1,0,0,1,,,,,,,,,,F+,100,D,1,N,stratigraphic,East Avalon,CB1,51.8,-5,
661,2942,Skomer Volcanic Group,1971,"Briden,J.C., Irons,J., Johnson,P.A.","Palaeomagnetic studies of the Caerfai Series and the Skomer Volcanic Group (Lower Palaeozoic, Wales)",Geophys.J.Roy.Astron.Soc.,22,1-16,Europe,extrusives,428,444,299,359,51.8,-5.2,32,154.5,8.5,17,196,9,9.2,17.5,10,35,1,0,0,0,0,0,0,1,,,,,,,,,,Ro,0,D,2,A,stratigraphic,East Avalon,S1,51.8,-5.2,Magnetization regarded as Hercynian
877,4684,South Section of Copper Sandstone Group,1971,"Khramov,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,48,38,41,167,6.4,12.4,217,-17,19,12,,9,3,1,0,0,0,1,0,1,,,,,,,,,Locality 1,M,100,D,0,N,fossils,Russian Platform,C2-P1,48,38,
1985,4513,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,71.5,103,48,150,8,8.9,111,73,9,5,29,86,3,1,0,0,0,1,0,1,,,,,,,,,Locality 2,"Ro,M",100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
1985,4512,Maimecha-Kotui Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,70.5,99.5,45,152,7.4,8.6,106,70,22,5,12,43,4,1,1,0,0,1,0,1,,,,,,,,,Locality 1,M,100,D,2,A,fossils,Siberian Platform,T1,71,101.5,
1985,4511,Tungus Synclise Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,69.5,97.5,48,155,1.5,1.7,96,71,999.9,1,40,119,4,1,1,0,0,1,0,1,,,,,,,,,Combined Result,M,100,D,2,A,fossils,Siberian Platform,T1,69.5,97.5,Combined RESULTNOS 4507-4510
675,2937,Cutler Formation,1971,"Helsley,C.E.",Remanent magnetization of the Permian Cutler Formation of western Colorado,J.Geophys.Res.,76,4842-4848,North America,sediments,271,299,271,299,38.7,-110,42.7,120.8,6.2,12.4,145.2,-7,416.5,12.3,2,44,4,1,1,0,0,1,0,1,,,,,,,,,,N,100,D,2,AT,stratigraphic,Colorado Plateau,P1,38.7,-110,
674,2936,"Dykes, Mysore State",1971,"Hasnain,I., Qureshy,M.N.","Paleomagnetism and geochemistry of some dikes in Mysore State, India",J.Geophys.Res.,76,4786-4795,Asia,"intrusives, dykes",900,2500,900,2500,12.7,77.5,34,55,16,19,141,-75,50,10,1,4,3,0,0,1,0,1,0,1,2,0,0,0,0,1,0,1,Dyke 10,N,0,D,3,A,stratigraphic,India,PP-NP11,13.5,76.4,
674,2935,"Dykes, Mysore State",1971,"Hasnain,I., Qureshy,M.N.","Paleomagnetism and geochemistry of some dikes in Mysore State, India",J.Geophys.Res.,76,4786-4795,Asia,"intrusives, dykes",900,2500,900,2500,14.2,76.4,45,138,11,17,46,50,37,13,1,12,3,0,0,1,0,1,0,1,,,,,,,,,Dyke 2,N,0,D,3,A,stratigraphic,India,PP-NP11,13.5,76.4,
674,2934,"Dykes, Mysore State",1971,"Hasnain,I., Qureshy,M.N.","Paleomagnetism and geochemistry of some dikes in Mysore State, India",J.Geophys.Res.,76,4786-4795,Asia,"intrusives, dykes",63,68,63,68,13.3,76,43,258,23,23,358,-51,17.4,22.7,4,52,4,1,0,1,0,1,0,1,,,,,,,,,,N,0,V,3,A,correlation,India,K2-E1,13.3,76,
700,2933,Lisbon Volcanics,1971,"Van der Voo, R., Zijderveld, J.D.A.",Renewed paleomagnetic study of the Lisbon Volcanics and implications for the rotation of the Iberian Peninsula,J.Geophys.Res.,76,3913-3921,Europe,extrusives,70,80,70,80,38.5,-9.2,72,197,2,3,352,40,66,3.5,33,176,6,1,1,1,1,1,0,1,,,,,,,,,,F+,100,D,3,AT,K-Ar,Iberia,K2,38.8,-9.2,
877,4685,South Section of Copper Sandstone Group,1971,"Khramov,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,48,38,43,169,2.2,4.2,215,-21,50,4,,19,3,1,0,0,0,1,0,1,,,,,,,,,Locality 2,M,100,D,0,N,fossils,Russian Platform,C2-P1,48,38,
1985,4510,Tungus Synclise Volcanics Combined,1971,"Gusev,B.V.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Asia,"intrusives,extrusives,basalts,dolerites",245,251,245,251,69.5,98,49,149,6.4,7.1,103,73,44,4,6,27,4,1,1,0,0,1,0,1,,,,,,,,,Locality 4,M,100,D,2,A,fossils,Siberian Platform,T1,69.5,97.5,
158,2930,"Graywacke, East Germany",1971,"Rother, K.",Gesteins-und palaomagnetische Untersuchungen an Gesteinsproben vom Territorium der DDR,"Ph.D Thesis, University of Berlin, East Germany",,92pp,Europe,"sediments, graywacke",650,1600,650,1600,51.3,14.1,12.5,138.1,4.5,8.5,233.8,21.9,235,8.1,1,5,2,0,0,1,0,0,0,1,,,,,,,,,,N,0,D,3,A,stratigraphic,,MP-NP,51.3,14.1,
158,2929,"Claystones, East Germany",1971,"Rother, K.",Gesteins-und palaomagnetische Untersuchungen an Gesteinsproben vom Territorium der DDR,"Ph.D Thesis, University of Berlin, East Germany",,92pp,Europe,"sediments, claystones",444,488,444,488,50.5,12.2,12.9,150.4,,,223.3,30.7,,,2,10,3,1,0,1,0,0,0,1,,,,,,,,,,N,0,D,3,A,stratigraphic,,O,50.5,12.2,
158,2928,"Diabases, East Germany",1971,"Rother, K.",Gesteins-und palaomagnetische Untersuchungen an Gesteinsproben vom Territorium der DDR,"Ph.D Thesis, University of Berlin, East Germany",,92pp,Europe,"intrusives, diabases",359,416,359,416,51.7,11,35.5,141.9,26,26,218.6,-13.9,16.4,31.4,3,14,3,1,0,1,0,0,0,1,,,,,,,,,,Ro,0,V,3,A,stratigraphic,,D,51.7,11,
158,2927,"Granites and sediments, East Germany",1971,"Rother, K.",Gesteins-und palaomagnetische Untersuchungen an Gesteinsproben vom Territorium der DDR,"Ph.D Thesis, University of Berlin, East Germany",,92pp,Europe,"intrusives, granites, sediments",318,359,318,359,51.5,11.5,29.8,153.7,12.2,12.2,212.2,4.4,15.6,14.4,8,38,4,1,1,1,0,0,0,1,,,,,,,,,,N,0,V,3,A,stratigraphic,,C1,51.5,11.5,
158,2926,"Porphyry and sediments, East Germany",1971,"Rother, K.",Gesteins-und palaomagnetische Untersuchungen an Gesteinsproben vom Territorium der DDR,"Ph.D Thesis, University of Berlin, East Germany",,92pp,Europe,"intrusives,porphyry, sediments",271,299,271,299,51,11,31.8,166.2,8.3,8.3,201,9.3,13.6,13.5,10,48,4,1,1,1,0,0,0,1,,,,,,,,,,N,0,V,3,A,stratigraphic,,P1,51,11,
158,2925,"Sandstones, East Germany",1971,"Rother, K.",Gesteins-und palaomagnetische Untersuchungen an Gesteinsproben vom Territorium der DDR,"Ph.D Thesis, University of Berlin, East Germany",,92pp,Europe,"sediments, sandstones",245,251,245,251,50.8,11,49,146.2,14.4,14.4,28.5,30.2,14.3,15.1,8,38,4,1,1,1,0,0,0,1,,,,,,,,,,R-,0,V,3,A,stratigraphic,,T1,50.8,11,
158,2924,"Basalts, Cottaer Spitzberg",1971,"Rother, K.",Gesteins-und palaomagnetische Untersuchungen an Gesteinsproben vom Territorium der DDR,"Ph.D Thesis, University of Berlin, East Germany",,92pp,Europe,"extrusives, basalts",2,65,2,65,50.9,14,68.1,135.7,47,65,23.2,56.1,3.1,45.3,1,6,3,0,0,1,0,1,0,1,,,,,,,,,,N,0,D,3,A,stratigraphic,,T,50.9,14,
264,2919,Johnny Lyon Granodiorite,1971,"Spall, H.","Paleomagnetic evidence for a Cretaceous disturbing event in the Precambrian Johnny Lyon Granodiorite, Cochise County, Arizona",J.Geol.,79,118-122,North America,"intrusives, granodiorite",1615,1695,65,146,32,-110.1,69,172,6,9,335,54,30,7,,17,2,0,0,0,0,1,0,1,,,,,,,,,,M,0,D,2,A,U-Pb,Colorado Plateau,PP,32.1,-110.1,Cretaceous remagnetization suggested
49,2918,"Volcanics, Tokaji Mountains",1971,"Nairn, A.E.M., Negendank, J., Panto, G.","Paleomagnetic investigations of the Tertiary and Quaternary igneous rocks: IV. The Tertiary volcanic rocks of the Tokaji Mountains, Hungary",Geol.Rundschau,60,727-743,Europe,"extrusives, andesites",5,7,5,7,48.2,21.4,82.8,289.6,11.9,14.6,169.2,-65.6,17,9,17,96,6,1,1,1,0,1,1,1,,,,,,,,,,"Rc,M",0,D,3,A,fossils,,N1,48.2,21.4,
208,2917,Gambacorta Formation,1971,"Beck, M.E., Schmidt, D.L.","Reset direction of remanent magnetization for Upper Cambrian rhyodacite welded tuff, Pensacola Mountains, Antarctica",U.S.Geol.Surv.Prof.Paper 750-C,,C174-C178,Antarctica,"extrusives, rhyodacite tuff",507,527,150,250,-84,-55,53,67.5,17.9,20.5,115.5,-71.6,62.3,11.7,,4,2,0,0,0,0,1,0,1,,,,,,,,,,N,0,D,2,A,Rb-Sr,,CB1-2,-84,-55,Early Mesozoic remagnetization suggested
74,2916,"Basalts, Abu Zaabal and Qatrani",1971,"El Shazly, E.M., Krs, M.","Magnetism and palaeomagnetism of Oligocene basalts from Abu Zaabal and Qatrani, northern Egypt",Geofys.Sbornik,19,261-270,Africa,"extrusives, basalts",24,28,24,28,30.2,31.2,63.5,79.6,8.9,11.2,208.1,-63.3,10.4,7.1,,43,4,1,1,0,0,1,0,1,,,,,,,,,,N,0,D,2,A,K-Ar,,E3,30.2,31.2,
106,2915,"Deccan Traps, Jabalpur",1971,"Verma, R.K., Pullaiah, G.",Paleomagnetic study of a vertical sequence of Deccan Traps near Jabalpur,Bull.Volcanologique,35,750-765,Asia,"extrusives, basalts",63,68,63,68,23.1,80.8,48,286,3,6,343,-28.5,87.5,5,8,93,4,1,1,0,0,1,0,1,,,,,,,,,,N,0,D,2,A,"40Ar/39Ar,fossils",India,K2-E1,23.1,80.8,
92,2914,Twin Sisters Dunite,1971,"Kinoshita, H., Beck, M.E.","Preliminary report of the paleomagnetism of the Twin Sisters dunite intrusion, Washington, U.S.A.",J.Geomag.Geoelect.,23,401-409,North America,"intrusives, dunite",34,65,34,65,48.6,-122,15.2,301.5,5.3,8.2,99.8,47.7,92.9,6.3,,9,3,1,0,0,0,1,0,1,,,,,,,,,,M,0,D,2,AT,stratigraphic,,E1-2,48.7,-122,
877,4686,South Section of Copper Sandstone Group,1971,"Khramov,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,48,38,37,164,2.6,5.1,221,-15,31,5,,28,4,1,1,0,0,1,0,1,,,,,,,,,Locality 3,M,100,D,0,N,fossils,Russian Platform,C2-P1,48,38,
309,4687,South Section of Copper Sandstone Group,1971,"Tretyak,A.N.",Paleomagnetic directions and pole positions: Data for the USSR - Issue 1,Soviet Geophysical Committee: World Data Center-B (Moscow),,Catalogue,Europe,"sediments, redbeds",271,305,271,305,48,38,46,166,8.9,16.3,35,27,21,15,,107,4,1,1,0,0,1,0,1,,,,,,,,,,M,100,D,0,N,fossils,Russian Platform,C2-P1,48,38,
