lat,lon,sample_name,TOAGE,FROMAGE,OnlyCooling,TempDiff
-6.10265,31.50996,LITH01212018-CK15,200.0,205.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,205.0,210.0,-0.45454545454546036,-0.09090909090909208
-6.10265,31.50996,LITH01212018-CK15,210.0,215.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,215.0,220.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,220.0,225.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,225.0,230.0,-0.45454545454546036,-0.09090909090909208
-6.10265,31.50996,LITH01212018-CK15,230.0,235.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,235.0,240.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,240.0,245.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,245.0,250.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,250.0,255.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,255.0,260.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,260.0,265.0,-0.45454545454546036,-0.09090909090909208
-6.10265,31.50996,LITH01212018-CK15,265.0,270.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,270.0,275.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,275.0,280.0,-0.45454545454546036,-0.09090909090909208
-6.10265,31.50996,LITH01212018-CK15,280.0,285.0,-0.45454545454545325,-0.09090909090909065
-6.10265,31.50996,LITH01212018-CK15,285.0,290.0,1.2585858585858603,0.25171717171717206
-6.10265,31.50996,LITH01212018-CK15,290.0,295.0,8.111111111111114,1.622222222222223
-6.10265,31.50996,LITH01212018-CK15,295.0,300.0,8.111111111111114,1.622222222222223
-6.10265,31.50996,LITH01212018-CK15,300.0,305.0,8.1111111111111,1.62222222222222
-6.10265,31.50996,LITH01212018-CK15,305.0,310.0,8.111111111111114,1.622222222222223
-6.10265,31.50996,LITH01212018-CK15,310.0,315.0,8.111111111111114,1.622222222222223
-6.10265,31.50996,LITH01212018-CK15,315.0,320.0,8.111111111111114,1.622222222222223
-6.10265,31.50996,LITH01212018-CK15,320.0,325.0,8.111111111111114,1.622222222222223
-6.10265,31.50996,LITH01212018-CK15,325.0,330.0,8.1111111111111,1.62222222222222
-4.87261,32.66894,LITH01212018-CK08,0.0,5.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,5.0,10.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,10.0,15.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,15.0,20.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,20.0,25.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,25.0,30.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,30.0,35.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,35.0,40.0,0.875,0.175
-4.87261,32.66894,LITH01212018-CK08,40.0,45.0,0.4716981132075482,0.09433962264150964
-4.87261,32.66894,LITH01212018-CK08,45.0,50.0,0.4716981132075446,0.09433962264150893
-4.87261,32.66894,LITH01212018-CK08,50.0,55.0,0.4716981132075482,0.09433962264150964
-4.87261,32.66894,LITH01212018-CK08,55.0,60.0,0.4716981132075482,0.09433962264150964
-4.87261,32.66894,LITH01212018-CK08,60.0,65.0,0.4716981132075482,0.09433962264150964
-4.87261,32.66894,LITH01212018-CK08,65.0,70.0,0.4716981132075446,0.09433962264150893
-4.87261,32.66894,LITH01212018-CK08,70.0,75.0,0.47169811320755173,0.09433962264151034
-4.87261,32.66894,LITH01212018-CK08,75.0,80.0,0.4716981132075446,0.09433962264150893
-4.87261,32.66894,LITH01212018-CK08,80.0,85.0,0.4716981132075446,0.09433962264150893
-4.87261,32.66894,LITH01212018-CK08,85.0,90.0,0.47169811320755173,0.09433962264151034
-4.87261,32.66894,LITH01212018-CK08,90.0,95.0,0.31316962169336904,0.0626339243386738
-4.87261,32.66894,LITH01212018-CK08,95.0,100.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,100.0,105.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,105.0,110.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,110.0,115.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,115.0,120.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,120.0,125.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,125.0,130.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,130.0,135.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,135.0,140.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,140.0,145.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,145.0,150.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,150.0,155.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,155.0,160.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,160.0,165.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,165.0,170.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,170.0,175.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,175.0,180.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,180.0,185.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,185.0,190.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,190.0,195.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,195.0,200.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,200.0,205.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,205.0,210.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,210.0,215.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,215.0,220.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,220.0,225.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,225.0,230.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,230.0,235.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,235.0,240.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,240.0,245.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,245.0,250.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,250.0,255.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,255.0,260.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,260.0,265.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,265.0,270.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,270.0,275.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,275.0,280.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,280.0,285.0,0.07537688442210566,0.015075376884421132
-4.87261,32.66894,LITH01212018-CK08,285.0,290.0,0.07537688442211277,0.015075376884422554
-4.87261,32.66894,LITH01212018-CK08,290.0,295.0,2.968926263972925,0.593785252794585
-4.87261,32.66894,LITH01212018-CK08,295.0,300.0,4.897959183673471,0.9795918367346943
-4.87261,32.66894,LITH01212018-CK08,300.0,305.0,4.897959183673471,0.9795918367346943
-4.87261,32.66894,LITH01212018-CK08,305.0,310.0,4.897959183673464,0.9795918367346929
-4.87261,32.66894,LITH01212018-CK08,310.0,315.0,4.897959183673471,0.9795918367346943
-4.87261,32.66894,LITH01212018-CK08,315.0,320.0,4.897959183673471,0.9795918367346943
-4.87261,32.66894,LITH01212018-CK08,320.0,325.0,4.897959183673464,0.9795918367346929
-4.87261,32.66894,LITH01212018-CK08,325.0,330.0,4.897959183673478,0.9795918367346956
-4.87261,32.66894,LITH01212018-CK08,330.0,335.0,4.897959183673464,0.9795918367346929
-4.87261,32.66894,LITH01212018-CK08,335.0,340.0,4.897959183673464,0.9795918367346929
-4.87261,32.66894,LITH01212018-CK08,340.0,345.0,0.5795918367346928,0.11591836734693857
-4.87261,32.66894,LITH01212018-CK08,345.0,350.0,-0.5,-0.1
-4.87261,32.66894,LITH01212018-CK08,350.0,355.0,-0.5,-0.1
-4.87261,32.66894,LITH01212018-CK08,355.0,360.0,-0.5,-0.1
-4.87261,32.66894,LITH01212018-CK08,360.0,365.0,-0.9292682926829201,-0.18585365853658403
-4.87261,32.66894,LITH01212018-CK08,365.0,370.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,370.0,375.0,-1.036585365853668,-0.20731707317073358
-4.87261,32.66894,LITH01212018-CK08,375.0,380.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,380.0,385.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,385.0,390.0,-1.036585365853668,-0.20731707317073358
-4.87261,32.66894,LITH01212018-CK08,390.0,395.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,395.0,400.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,400.0,405.0,-1.036585365853668,-0.20731707317073358
-4.87261,32.66894,LITH01212018-CK08,405.0,410.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,410.0,415.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,415.0,420.0,-1.036585365853668,-0.20731707317073358
-4.87261,32.66894,LITH01212018-CK08,420.0,425.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,425.0,430.0,-1.036585365853668,-0.20731707317073358
-4.87261,32.66894,LITH01212018-CK08,430.0,435.0,-1.0365853658536537,-0.20731707317073073
-4.87261,32.66894,LITH01212018-CK08,435.0,440.0,-1.0365853658536537,-0.20731707317073073
-3.64691,33.0132,LITH01212018-TC50,0.0,5.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC50,5.0,10.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC50,10.0,15.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC50,15.0,20.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC50,20.0,25.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC50,25.0,30.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC50,30.0,35.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC50,35.0,40.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC50,40.0,45.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC50,45.0,50.0,0.3581081081081052,0.07162162162162104
-3.64691,33.0132,LITH01212018-TC50,50.0,55.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,55.0,60.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC50,60.0,65.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,65.0,70.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC50,70.0,75.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,75.0,80.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC50,80.0,85.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,85.0,90.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,90.0,95.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC50,95.0,100.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,100.0,105.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC50,105.0,110.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,110.0,115.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC50,115.0,120.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC50,120.0,125.0,0.3667287977632796,0.07334575955265592
-3.64691,33.0132,LITH01212018-TC50,125.0,130.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,130.0,135.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,135.0,140.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,140.0,145.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC50,145.0,150.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,150.0,155.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,155.0,160.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,160.0,165.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,165.0,170.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC50,170.0,175.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,175.0,180.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,180.0,185.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,185.0,190.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,190.0,195.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC50,195.0,200.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,200.0,205.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,205.0,210.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,210.0,215.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC50,215.0,220.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,220.0,225.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,225.0,230.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,230.0,235.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC50,235.0,240.0,1.0480943738657018,0.20961887477314037
-3.64691,33.0132,LITH01212018-TC50,240.0,245.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,245.0,250.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,250.0,255.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,255.0,260.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,260.0,265.0,1.9736842105263221,0.39473684210526444
-3.64691,33.0132,LITH01212018-TC50,265.0,270.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,270.0,275.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,275.0,280.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,280.0,285.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,285.0,290.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,290.0,295.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,295.0,300.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,300.0,305.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,305.0,310.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC50,310.0,315.0,2.2275960170697005,0.4455192034139401
-3.64691,33.0132,LITH01212018-TC50,315.0,320.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC50,320.0,325.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC50,325.0,330.0,3.2432432432432563,0.6486486486486512
-3.64691,33.0132,LITH01212018-TC50,330.0,335.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC50,335.0,340.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC50,340.0,345.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC50,345.0,350.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC50,350.0,355.0,2.5880425880425832,0.5176085176085167
-3.64691,33.0132,LITH01212018-TC50,355.0,360.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC50,360.0,365.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC50,365.0,370.0,2.4242424242424363,0.48484848484848725
-3.64691,33.0132,LITH01212018-TC50,370.0,375.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC50,375.0,380.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC50,380.0,385.0,2.131701631701631,0.4263403263403262
-3.64691,33.0132,LITH01212018-TC50,385.0,390.0,0.961538461538467,0.1923076923076934
-3.64691,33.0132,LITH01212018-TC50,390.0,395.0,0.9615384615384528,0.19230769230769057
-3.64691,33.0132,LITH01212018-TC50,395.0,400.0,0.961538461538467,0.1923076923076934
-3.64691,33.0132,LITH01212018-TC50,400.0,405.0,0.9615384615384528,0.19230769230769057
-3.64691,33.0132,LITH01212018-TC50,405.0,410.0,0.961538461538467,0.1923076923076934
-3.64691,33.0132,LITH01212018-TC48,0.0,5.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC48,5.0,10.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC48,10.0,15.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC48,15.0,20.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC48,20.0,25.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC48,25.0,30.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC48,30.0,35.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC48,35.0,40.0,0.4166666666666714,0.08333333333333429
-3.64691,33.0132,LITH01212018-TC48,40.0,45.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC48,45.0,50.0,0.3581081081081052,0.07162162162162104
-3.64691,33.0132,LITH01212018-TC48,50.0,55.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,55.0,60.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC48,60.0,65.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,65.0,70.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC48,70.0,75.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,75.0,80.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC48,80.0,85.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,85.0,90.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,90.0,95.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC48,95.0,100.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,100.0,105.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC48,105.0,110.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,110.0,115.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC48,115.0,120.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC48,120.0,125.0,0.3667287977632796,0.07334575955265592
-3.64691,33.0132,LITH01212018-TC48,125.0,130.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,130.0,135.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,135.0,140.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,140.0,145.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC48,145.0,150.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,150.0,155.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,155.0,160.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,160.0,165.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,165.0,170.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC48,170.0,175.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,175.0,180.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,180.0,185.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,185.0,190.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,190.0,195.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC48,195.0,200.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,200.0,205.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,205.0,210.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,210.0,215.0,0.4310344827586263,0.08620689655172527
-3.64691,33.0132,LITH01212018-TC48,215.0,220.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,220.0,225.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,225.0,230.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,230.0,235.0,0.4310344827586192,0.08620689655172384
-3.64691,33.0132,LITH01212018-TC48,235.0,240.0,1.0480943738657018,0.20961887477314037
-3.64691,33.0132,LITH01212018-TC48,240.0,245.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,245.0,250.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,250.0,255.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,255.0,260.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,260.0,265.0,1.9736842105263221,0.39473684210526444
-3.64691,33.0132,LITH01212018-TC48,265.0,270.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,270.0,275.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,275.0,280.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,280.0,285.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,285.0,290.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,290.0,295.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,295.0,300.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,300.0,305.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,305.0,310.0,1.973684210526315,0.394736842105263
-3.64691,33.0132,LITH01212018-TC48,310.0,315.0,2.2275960170697005,0.4455192034139401
-3.64691,33.0132,LITH01212018-TC48,315.0,320.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC48,320.0,325.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC48,325.0,330.0,3.2432432432432563,0.6486486486486512
-3.64691,33.0132,LITH01212018-TC48,330.0,335.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC48,335.0,340.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC48,340.0,345.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC48,345.0,350.0,3.243243243243242,0.6486486486486485
-3.64691,33.0132,LITH01212018-TC48,350.0,355.0,2.5880425880425832,0.5176085176085167
-3.64691,33.0132,LITH01212018-TC48,355.0,360.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC48,360.0,365.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC48,365.0,370.0,2.4242424242424363,0.48484848484848725
-3.64691,33.0132,LITH01212018-TC48,370.0,375.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC48,375.0,380.0,2.424242424242422,0.4848484848484844
-3.64691,33.0132,LITH01212018-TC48,380.0,385.0,2.131701631701631,0.4263403263403262
-3.64691,33.0132,LITH01212018-TC48,385.0,390.0,0.961538461538467,0.1923076923076934
-3.64691,33.0132,LITH01212018-TC48,390.0,395.0,0.9615384615384528,0.19230769230769057
-3.64691,33.0132,LITH01212018-TC48,395.0,400.0,0.961538461538467,0.1923076923076934
-3.64691,33.0132,LITH01212018-TC48,400.0,405.0,0.9615384615384528,0.19230769230769057
-3.64691,33.0132,LITH01212018-TC48,405.0,410.0,0.961538461538467,0.1923076923076934
-3.64691,33.0132,LITH01212018-TC47,0.0,5.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC47,5.0,10.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC47,10.0,15.0,0.41666666666666785,0.08333333333333356
-3.64691,33.0132,LITH01212018-TC47,15.0,20.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC47,20.0,25.0,0.4166666666666714,0.08333333333333429
-3.64691,33.0132,LITH01212018-TC47,25.0,30.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC47,30.0,35.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC47,35.0,40.0,0.4166666666666714,0.08333333333333429
-3.64691,33.0132,LITH01212018-TC47,40.0,45.0,0.4166666666666643,0.08333333333333286
-3.64691,33.0132,LITH01212018-TC47,45.0,50.0,0.3581081081081052,0.07162162162162104
-3.64691,33.0132,LITH01212018-TC47,50.0,55.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC47,55.0,60.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC47,60.0,65.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC47,65.0,70.0,0.2702702702702666,0.05405405405405332
-3.64691,33.0132,LITH01212018-TC47,70.0,75.0,0.2702702702702737,0.054054054054054744
-3.64691,33.0132,LITH01212018-TC47,75.0,80.0,0.2702702702702666,0.05405405405405332
